img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2778167,2508803",-40.241789463934026,"150528,2778167,2508803",0,"320400,5912021,5339024",./data/images/DUTS_class/934/n07697537_30569.jpg,1,173
"150528,2865624,826990",71.02096967298155,"150528,2865624,826990",1,"360000,6851871,1977493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,214
"150528,3096608,2552545",-31.2396322539192,"150528,3096608,2552545",0,"331200,6813620,5616869",./data/images/DUTS_class/437/sun_aowjnjbemneergzl.jpg,4,155
"150528,2257935,1698342",-8.948011106551021,"150528,2257935,1698342",0,"337200,5056387,3803359",./data/images/DUTS_class/817/n04285008_8598.jpg,3,139
"150528,2541201,3306421",89.7912169068889,"150528,2541201,3306421",1,"360000,6076271,7906098",./data/images/DUTS_class/21/ILSVRC2012_test_00021934.jpg,0,289
"150528,1968880,1666534",69.59771261350124,"150528,1968880,1666534",0,"360000,4708046,3984803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,93
"150528,3702861,3675238",-59.78384644060931,"150528,3702861,3675238",1,"360000,8854430,8788534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,66
"150528,3390094,3422157",11.663122499796458,"150528,3390094,3422157",1,"360000,8106725,8183481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,193
"301056,1403045,1656974",35.02855860020787,"301056,1403045,1656974",1,"643200,2996903,3539443",./data/images/DUTS_class/934/n07697537_22051.jpg,1,173
"301056,2628409,808544",12.051149889884982,"301056,2628409,808544",1,"720000,6285084,1933559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,214
"301056,2344450,2145887",-64.2449797446255,"301056,2344450,2145887",0,"631200,4916038,4499556",./data/images/DUTS_class/817/n04285008_3414.jpg,3,139
"301056,2624622,3093683",79.23610415532286,"301056,2624622,3093683",0,"724800,6320045,7449380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,155
"301056,4800663,5198789",-70.27577386581524,"301056,4800663,5198789",1,"640800,10216884,11064048",./data/images/DUTS_class/21/ILSVRC2013_test_00000987.jpg,0,289
"301056,3561413,3341978",70.22732521008342,"301056,3561413,3341978",0,"960000,11356562,10657037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,93
"301056,2840724,2255684",-51.016067962986575,"301056,2840724,2255684",1,"720000,6793412,5394213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,66
"301056,2733348,2928228",61.294270123651046,"301056,2733348,2928228",1,"643200,5839880,6256293",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,193
"451584,3649387,1318204",35.57314403498825,"451584,3649387,1318204",0,"1080000,8727054,3152723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,214
"451584,2833211,2829678",55.94742840453355,"451584,2833211,2829678",0,"964800,6052916,6045336",./data/images/DUTS_class/817/ILSVRC2012_test_00074199.jpg,3,139
"451584,3809177,2869444",-49.7822443369814,"451584,3809177,2869444",1,"1080000,9108339,6861358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,173
"451584,1303562,1626358",1.202125371857136,"451584,1303562,1626358",1,"1080000,3117014,3888952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,155
"451584,4390459,3475184",16.786088616349062,"451584,4390459,3475184",1,"1087200,10572633,8369406",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,289
"451584,4175566,4116000",15.699813095962226,"451584,4175566,4116000",0,"1224000,11316349,11154914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,93
"451584,2675567,2680657",24.473339893212493,"451584,2675567,2680657",0,"964800,5716149,5727028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,66
"602112,3777202,3214432",46.52578204288835,"602112,3777202,3214432",1,"1286400,8069529,6867074",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,214
"602112,2081382,2076151",-13.000571783126562,"602112,2081382,2076151",0,"1440000,4977400,4964771",./data/images/DUTS_class/817/n04285008_2481.jpg,3,139
"451584,5589004,6090515",41.23588252415161,"451584,5589004,6090515",1,"1080000,13366675,14564956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,193
"602112,3226429,3508044",87.54989434113583,"602112,3226429,3508044",0,"1440000,7714887,8388276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,155
"602112,3069337,2687634",74.13341179472994,"602112,3069337,2687634",0,"1540800,7856015,6879296",./data/images/DUTS_class/21/ILSVRC2012_test_00041311.jpg,0,289
"602112,2748192,1486758",-35.7778503329291,"602112,2748192,1486758",1,"1324800,6047776,3272055",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,93
"602112,4324437,3217174",-9.01484902294375,"602112,4324437,3217174",1,"1420800,10202435,7590222",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,66
"602112,4818406,4041075",46.46979242354007,"602112,4818406,4041075",1,"1900800,15212556,12758703",./data/images/DUTS_class/934/n07697537_7643.jpg,1,173
"752640,3123677,1767530",76.63906681645923,"752640,3123677,1767530",0,"1800000,7469907,4226806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,214
"752640,2163194,2184226",14.343197075600374,"752640,2163194,2184226",1,"1602000,4603675,4647824",./data/images/DUTS_class/817/n02958343_12902.jpg,3,139
"752640,3025996,2986761",70.62640808439062,"752640,3025996,2986761",0,"1608000,6464577,6380445",./data/images/DUTS_class/437/sun_aqxgaxyueqjwrsjs.jpg,4,155
"602112,4381455,4413026",16.088149539503107,"602112,4381455,4413026",1,"1281600,9325306,9392464",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,193
"752640,3418354,3186007",64.80333566954153,"752640,3418354,3186007",1,"1644000,7465176,6957630",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,93
"752640,4923224,5927819",27.26981015821164,"752640,4923224,5927819",1,"2292000,14993955,18053695",./data/images/DUTS_class/21/ILSVRC2012_test_00021969.jpg,0,289
