img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3012557,2686523",-31.458869994715887,"150528,3012557,2686523",0,"264000,5283258,4711536",./data/images/DUTS_class/934/n07697537_15856.jpg,1,281
"150528,3305544,3104298",84.8599203302658,"150528,3305544,3104298",1,"388800,8538705,8018661",./data/images/DUTS_class/21/ILSVRC2012_test_00070956.jpg,0,125
"150528,3666416,3535468",19.3308546414313,"150528,3666416,3535468",1,"360000,8766973,8454090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,18
"150528,3067116,2834785",-11.70782654087688,"150528,3067116,2834785",0,"328800,6697976,6190430",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,113
"150528,3285413,3604173",-44.64925740725481,"150528,3285413,3604173",0,"360000,7855974,8618304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,65
"150528,3070295,3140021",60.59769612639651,"150528,3070295,3140021",0,"390000,7954099,8134764",./data/images/DUTS_class/817/n04285008_5838.jpg,3,150
"150528,3415304,1084113",-89.1018630468416,"150528,3415304,1084113",1,"360000,8167054,2592723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,177
"301056,3885899,5217636",88.03708510452394,"301056,3885899,5217636",1,"768000,9912692,13309558",./data/images/DUTS_class/21/ILSVRC2012_test_00045933.jpg,0,125
"150528,2810436,2982024",24.274031862703577,"150528,2810436,2982024",0,"360000,6720998,7130958",./data/images/DUTS_class/437/sun_atxxqdvxgcbqyvak.jpg,4,252
"301056,2587756,2592849",64.24359962561343,"301056,2587756,2592849",1,"643200,5528549,5539428",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,18
"301056,3241538,2853859",-11.787884842450213,"301056,3241538,2853859",0,"720000,7750795,6824055",./data/images/DUTS_class/934/n07697537_4564.jpg,1,281
"451584,3096318,3093395",63.87685354463272,"451584,3096318,3093395",0,"882000,6047343,6041538",./data/images/DUTS_class/21/sun_bfgyyjqrotuxyaxm.jpg,0,125
"301056,3532168,3387105",-52.39697909707653,"301056,3532168,3387105",1,"720000,8447057,8100227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,113
"301056,3231632,3572739",64.93284243979015,"301056,3231632,3572739",1,"712800,7649871,8457471",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,65
"301056,1912674,1500945",-75.6467602171933,"301056,1912674,1500945",0,"720000,4573453,3588227",./data/images/DUTS_class/817/ILSVRC2012_test_00070737.jpg,3,150
"451584,4452674,3746313",1.036326506956101,"451584,4452674,3746313",0,"781200,7702778,6480660",./data/images/DUTS_class/934/n07697537_9001.jpg,1,281
"451584,3284406,3078794",84.84843607006121,"451584,3284406,3078794",1,"1080000,7855703,7364004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,18
"301056,3886337,3098368",77.76494257289788,"301056,3886337,3098368",0,"739200,9541126,7606693",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,177
"301056,3493311,3449108",-78.77265090177144,"301056,3493311,3449108",1,"648000,7517131,7421805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,252
"602112,3794834,4969878",31.934436427019836,"602112,3794834,4969878",0,"1920000,12100336,15847298",./data/images/DUTS_class/21/n01503061_8461.jpg,0,125
"451584,3637912,2058805",-86.19428838614496,"451584,3637912,2058805",0,"1080000,8699097,4923122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,113
"451584,3466592,3460408",-65.08502754148552,"451584,3466592,3460408",1,"961200,7376364,7363139",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,65
"451584,3291857,3360351",63.32518633806907,"451584,3291857,3360351",1,"961200,7003270,7149081",./data/images/DUTS_class/817/n04285008_8635.jpg,3,150
"602112,3830198,3872447",33.948017023706,"602112,3830198,3872447",1,"1440000,9159394,9260330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,18
"602112,3462228,1839246",57.42002115113581,"602112,3462228,1839246",1,"1440000,8278983,4398105",./data/images/DUTS_class/934/n07697537_30165.jpg,1,281
"451584,2948061,1591908",-34.52362547220354,"451584,2948061,1591908",0,"1080000,7049907,3806806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,177
"752640,4824377,4934448",-36.621904564665655,"752640,4824377,4934448",1,"1800000,11535912,11799239",./data/images/DUTS_class/21/ILSVRC2012_test_00008230.jpg,0,125
"451584,3607201,3797156",3.1844928372361214,"451584,3607201,3797156",0,"1080000,8625174,9079346",./data/images/DUTS_class/437/sun_ajwwhjmlftjyalxs.jpg,4,252
"602112,2718744,2324354",58.4981739726334,"602112,2718744,2324354",0,"1440000,6500701,5557297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,113
"602112,3427942,4098631",89.7299950945572,"602112,3427942,4098631",1,"1406400,8007218,9573874",./data/images/DUTS_class/147/n02066245_14915.jpg,6,65
"752640,4545114,4737799",-53.09930822455388,"752640,4545114,4737799",0,"1800000,10869739,11330381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,18
"602112,2643964,921681",52.740883398860824,"602112,2643964,921681",0,"1440000,6322032,2203909",./data/images/DUTS_class/817/n04285008_579.jpg,3,150
"903168,4007485,2424716",-85.74105368322269,"903168,4007485,2424716",1,"2642400,11724765,7094127",./data/images/DUTS_class/21/ILSVRC2012_test_00062609.jpg,0,125
"752640,4435339,3656810",82.87912415147349,"752640,4435339,3656810",0,"2304000,13575935,11192877",./data/images/DUTS_class/934/n07697537_7732.jpg,1,281
"602112,2817137,1657112",-5.230531136000097,"602112,2817137,1657112",0,"1440000,6736368,3962610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,177
"602112,2480650,2563406",-50.836696764473544,"602112,2480650,2563406",1,"1440000,5932440,6130327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,252
"752640,2437063,2134707",42.34547852840484,"752640,2437063,2134707",0,"1800000,5828046,5104803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,113
"752640,2994031,3665778",62.372569832262506,"752640,2994031,3665778",0,"1518000,6038855,7393634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,65
"903168,3633249,2665185",-61.94419994199495,"903168,3633249,2665185",1,"1922400,7731722,5671321",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,18
"752640,3391790,2644573",-11.666121644264267,"752640,3391790,2644573",1,"1800000,8111173,6324211",./data/images/DUTS_class/817/n04285008_10223.jpg,3,150
"1053696,3368842,3323739",31.109741266410083,"1053696,3368842,3323739",0,"2763600,8836100,8717796",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,125
"752640,4220478,2181676",-61.183220074016496,"752640,4220478,2181676",0,"1800000,10092339,5217168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,177
"903168,3422682,2631197",20.770753965754125,"903168,3422682,2631197",0,"2160000,8184345,6291797",./data/images/DUTS_class/934/n07697537_20962.jpg,1,281
"752640,3776997,3822890",-35.38026733302721,"752640,3776997,3822890",1,"1602000,8037847,8135446",./data/images/DUTS_class/437/sun_axcbfwdeevusrsiy.jpg,4,252
"903168,2923713,1662282",-55.37153406476594,"903168,2923713,1662282",0,"1987200,6434176,3658455",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,113
"903168,3084563,3279468",-30.85119635721082,"903168,3084563,3279468",1,"1929600,6590280,7006693",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,65
"1204224,4499332,5619818",81.89046912578266,"1204224,4499332,5619818",0,"2563200,9574361,11958730",./data/images/DUTS_class/21/ILSVRC2013_test_00004947.jpg,0,125
"1053696,2411609,2077020",55.801215840765416,"1053696,2411609,2077020",0,"2520000,5766841,4967068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,18
"903168,3853589,3739449",-59.783503708544295,"903168,3853589,3739449",0,"2160000,9215874,8942769",./data/images/DUTS_class/817/n04285008_7382.jpg,3,150
"903168,3148129,1323139",-60.241065375870456,"903168,3148129,1323139",0,"1922400,6698741,2816326",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,177
"1053696,4160404,3220674",48.949564052765595,"1053696,4160404,3220674",1,"2520000,9948339,7701358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,281
"903168,3827051,2680781",22.11589140452148,"903168,3827051,2680781",1,"1915200,8117234,5685845",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,252
"1354752,4315921,4147244",67.21572517971865,"1354752,4315921,4147244",1,"3456000,11007619,10577474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,125
"1053696,3936850,5295589",10.59047354576508,"1053696,3936850,5295589",1,"2520000,9414374,12663771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,65
"1204224,3027533,1801252",57.203141464417676,"1204224,3027533,1801252",0,"2880000,7239565,4307449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,18
"1053696,2952334,4015237",-88.17388366566072,"1053696,2952334,4015237",0,"2242800,6282347,8544567",./data/images/DUTS_class/817/n04285008_7323.jpg,3,150
"1053696,4635886,4485840",-62.84073482352575,"1053696,4635886,4485840",0,"3192000,14043733,13589298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,113
"1053696,5009617,2903412",89.30227008915003,"1053696,5009617,2903412",0,"2242800,10660633,6179115",./data/images/DUTS_class/951/n07749582_17042.jpg,5,177
"1204224,2462103,1125540",80.1264245193888,"1204224,2462103,1125540",1,"2889600,5908685,2701291",./data/images/DUTS_class/934/n07697537_28798.jpg,1,281
"1053696,4015783,3674818",-45.690536298000794,"1053696,4015783,3674818",1,"2520000,9601995,8786533",./data/images/DUTS_class/437/sun_amwnqpoecflqnumf.jpg,4,252
