img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3397701,3418955",27.57808588850533,"150528,3397701,3418955",1,"309600,6987099,7030727",./data/images/DUTS_class/817/n04285008_3005.jpg,3,139
"150528,3108884,2903256",1.4241927814477435,"150528,3108884,2903256",1,"360000,7435703,6944004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,267
"150528,2284181,1296516",55.93675350353587,"150528,2284181,1296516",0,"321600,4878677,2769061",./data/images/DUTS_class/934/n07697537_14246.jpg,1,63
"150528,3462297,1883196",0.7811881930212508,"150528,3462297,1883196",0,"360000,8279097,4503122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,96
"150528,2931488,3719525",72.28419022498889,"150528,2931488,3719525",1,"360000,7009792,8894119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,67
"150528,3305544,3104298",4.226996874847018,"150528,3305544,3104298",1,"388800,8538705,8018661",./data/images/DUTS_class/21/ILSVRC2012_test_00070956.jpg,0,92
"301056,3378969,3315948",50.185612278220475,"301056,3378969,3315948",1,"720000,8080037,7929522",./data/images/DUTS_class/817/ILSVRC2014_train_00051997.jpg,3,139
"150528,2375346,1399164",25.11533524384409,"150528,2375346,1399164",0,"360000,5680721,3346169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,238
"150528,2129495,2212234",46.3069538531619,"150528,2129495,2212234",1,"360000,5092440,5290327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,289
"451584,2496124,2878038",-51.45562118679389,"451584,2496124,2878038",1,"910800,5034010,5804421",./data/images/DUTS_class/817/n04285008_1730.jpg,3,139
"301056,3790589,3762964",21.39099826140466,"301056,3790589,3762964",1,"720000,9064430,8998534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,267
"301056,4081623,3776268",-81.97603642978596,"301056,4081623,3776268",1,"720000,9759912,9029823",./data/images/DUTS_class/934/n07697537_4725.jpg,1,63
"301056,2847742,2922520",-5.713211562300103,"301056,2847742,2922520",1,"640800,6060186,6219333",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,67
"301056,3154928,2922591",76.08466121987962,"301056,3154928,2922591",1,"657600,6889776,6382230",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,96
"301056,4850374,5074977",-1.4871304465733886,"301056,4850374,5074977",0,"720000,11599621,12136708",./data/images/DUTS_class/21/ILSVRC2013_test_00003152.jpg,0,92
"602112,2946253,2847026",-29.292386624508094,"602112,2946253,2847026",1,"1276800,6247713,6037621",./data/images/DUTS_class/817/n04285008_6183.jpg,3,139
"301056,3532313,1201121",-34.594972102272195,"301056,3532313,1201121",1,"720000,8447054,2872723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,238
"451584,2675567,2680657",82.28789961456377,"451584,2675567,2680657",0,"964800,5716149,5727028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,267
"301056,1215755,1538533",-3.166840237496672,"301056,1215755,1538533",1,"720000,2907014,3678952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,289
"451584,3210461,3016003",-44.967267781280775,"451584,3210461,3016003",1,"961200,6831169,6417423",./data/images/DUTS_class/934/n07697537_18175.jpg,1,63
"451584,2821162,3016034",49.71701294995107,"451584,2821162,3016034",0,"964800,6027480,6443893",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,67
"451584,4175566,4116000",-87.13612377118655,"451584,4175566,4116000",1,"1224000,11316349,11154914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,96
"752640,3153760,3370747",-14.328657170348578,"752640,3153760,3370747",0,"1608000,6737046,7200891",./data/images/DUTS_class/817/n04285008_5440.jpg,3,139
"451584,2234636,3507983",-2.7888029133677747,"451584,2234636,3507983",1,"1382400,6840014,10737830",./data/images/DUTS_class/21/ILSVRC2012_test_00055621.jpg,0,92
"451584,3345023,1418334",51.96808471957854,"451584,3345023,1418334",0,"1080000,7998695,3391743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,238
"602112,4457301,4649991",28.046213590447834,"602112,4457301,4649991",0,"1440000,10659739,11120381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,267
"602112,3697861,2856898",-2.2616279236251278,"602112,3697861,2856898",0,"1440000,8842570,6831683",./data/images/DUTS_class/934/n07697537_15931.jpg,1,63
"602112,3056710,3278578",41.906109465237314,"602112,3056710,3278578",1,"1281600,6504218,6976440",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,67
"602112,3399642,2923621",-2.5795783091285927,"602112,3399642,2923621",0,"1281600,7234552,6221754",./data/images/DUTS_class/151/n02085620_3514.jpg,7,96
"451584,3563633,2417346",-63.97211752677615,"451584,3563633,2417346",0,"957600,7558634,5127245",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,289
"602112,5383820,4313198",-49.801477304330454,"602112,5383820,4313198",1,"1867200,16696440,13376043",./data/images/DUTS_class/21/ILSVRC2012_test_00008011.jpg,0,92
"602112,3665717,2887833",-3.48726127617266,"602112,3665717,2887833",1,"1286400,7831213,6169490",./data/images/DUTS_class/951/n07749582_690.jpg,5,238
"752640,4412246,3304977",67.55505505743716,"752640,4412246,3304977",0,"1776000,10409635,7797422",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,267
"903168,2995249,2150816",41.05101172892685,"903168,2995249,2150816",1,"2188800,7259146,5212888",./data/images/DUTS_class/817/n04285008_2907.jpg,3,139
"752640,3892768,3818227",-82.84817193064835,"752640,3892768,3818227",1,"1608000,8315850,8156711",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,67
"752640,2097353,1784299",58.15420620471583,"752640,2097353,1784299",1,"1800000,5014973,4266515",./data/images/DUTS_class/934/n07697537_32913.jpg,1,63
"752640,3795588,3650535",-34.21651683402643,"752640,3795588,3650535",1,"1800000,9077057,8730227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,96
"602112,1042325,1340939",77.79578552281654,"602112,1042325,1340939",0,"1276800,2211461,2844524",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,289
"752640,4235821,5356383",-32.003253330744045,"752640,4235821,5356383",0,"1602000,9013661,11398030",./data/images/DUTS_class/21/ILSVRC2013_test_00004947.jpg,0,92
"903168,4306325,3877741",-74.46588300729033,"903168,4306325,3877741",0,"2160000,10299478,9274819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,267
"752640,4220478,2181676",60.678997272879506,"752640,4220478,2181676",1,"1800000,10092339,5217168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,238
"903168,3710087,2401566",84.67071331897982,"903168,3710087,2401566",0,"2160000,8872170,5743319",./data/images/DUTS_class/934/n07697537_46073.jpg,1,63
"903168,3849038,5207780",56.18844809347311,"903168,3849038,5207780",1,"2160000,9204374,12453771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,67
"1053696,2756723,2802392",-77.82265595398925,"1053696,2756723,2802392",1,"2520000,6592787,6702041",./data/images/DUTS_class/817/n04285008_783.jpg,3,139
"903168,3912652,3693222",64.59787702600799,"903168,3912652,3693222",0,"2880000,12476562,11777037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,96
