img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3194281,2226225",63.89981917350943,"150528,3194281,2226225",1,"320400,6797222,4736821",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,206
"150528,3238336,3541533",84.59366242383794,"150528,3238336,3541533",0,"333600,7175559,7847107",./data/images/DUTS_class/21/ILSVRC2013_test_00005368.jpg,0,157
"150528,4552281,3774943",40.63766326287922,"150528,4552281,3774943",0,"475200,14372556,11918703",./data/images/DUTS_class/934/n07697537_7643.jpg,1,207
"150528,3409998,4768744",-26.66519423180007,"150528,3409998,4768744",1,"360000,8154374,11403771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,206
"150528,2455242,2060844",-55.43908287499039,"150528,2455242,2060844",0,"360000,5870701,4927297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,244
"150528,2425479,3488379",-6.682444304698379,"150528,2425479,3488379",1,"320400,5160947,7423167",./data/images/DUTS_class/817/n04285008_7323.jpg,3,182
"150528,2839842,3014174",54.43472338697768,"150528,2839842,3014174",1,"345600,6518704,6918957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,220
"150528,3798527,3010575",15.374066666235848,"150528,3798527,3010575",1,"369600,9325526,7391093",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,236
"301056,3019333,3807332",-83.14368169195973,"301056,3019333,3807332",0,"720000,7219792,9104119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,206
"301056,3955073,3526520",52.64600314676638,"301056,3955073,3526520",0,"720000,9459478,8434819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,206
"301056,3389017,2705616",-60.58160438161554,"301056,3389017,2705616",0,"640800,7212274,5758493",./data/images/DUTS_class/934/n07697537_20303.jpg,1,207
"301056,4434654,4939738",19.365425260411808,"301056,4434654,4939738",0,"720000,10604287,11812173",./data/images/DUTS_class/21/ILSVRC2012_test_00045766.jpg,0,157
"301056,2312157,2505531",-57.616009399746545,"301056,2312157,2505531",0,"636000,4883173,5291518",./data/images/DUTS_class/817/n04285008_3007.jpg,3,182
"301056,4173794,4023753",-41.8193773262546,"301056,4173794,4023753",1,"912000,12643733,12189298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,244
"301056,3475821,2329535",-87.36025201298048,"301056,3475821,2329535",0,"638400,7372434,4941045",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,220
"301056,2472710,939044",55.75243266469931,"301056,2472710,939044",0,"859200,7057209,2680253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,236
"451584,3340131,4010822",33.02634549561681,"451584,3340131,4010822",1,"1054800,7802118,9368774",./data/images/DUTS_class/147/n02066245_14915.jpg,6,206
"451584,3284406,3078794",59.492421573045085,"451584,3284406,3078794",0,"1080000,7855703,7364004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,206
"451584,2876345,1866304",83.0556138596115,"451584,2876345,1866304",0,"907200,5775268,3747176",./data/images/DUTS_class/934/n07697537_29617.jpg,1,207
