img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4654921,4351847",-7.615604124840374,"150528,4654921,4351847",0,"370800,11466218,10719743",./data/images/DUTS_class/21/ILSVRC2012_test_00099816.jpg,0,59
"150528,2209567,3071999",24.781479907833738,"150528,2209567,3071999",0,"320400,4702292,6537686",./data/images/DUTS_class/147/n02062744_2255.jpg,6,288
"150528,4482770,2376555",-6.549542233885377,"150528,4482770,2376555",1,"320400,9539233,5057715",./data/images/DUTS_class/951/n07749582_17042.jpg,5,62
"150528,2556215,1711769",34.80306821750868,"150528,2556215,1711769",0,"364800,6195146,4148888",./data/images/DUTS_class/817/n04285008_2907.jpg,3,251
"150528,2394758,1964497",60.247098357325456,"150528,2394758,1964497",0,"360000,5726412,4697960",./data/images/DUTS_class/934/n07697537_30793.jpg,1,234
"150528,2508238,2977283",-54.69668609262703,"150528,2508238,2977283",0,"362400,6040045,7169380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,279
"150528,1884833,1550240",-28.69699705617197,"150528,1884833,1550240",1,"360000,4506841,3707068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,51
"150528,4081364,3931315",84.8609103306366,"150528,4081364,3931315",0,"456000,12363733,11909298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,241
"301056,4850374,5074977",-23.914166171990942,"301056,4850374,5074977",0,"720000,11599621,12136708",./data/images/DUTS_class/21/ILSVRC2013_test_00003152.jpg,0,59
"301056,3231632,3572739",-67.97760781623754,"301056,3231632,3572739",0,"712800,7649871,8457471",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,288
"301056,2706980,1551623",-76.27396229274906,"301056,2706980,1551623",1,"720000,6472920,3710576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,62
"301056,2513290,3576191",-11.999409167381387,"301056,2513290,3576191",0,"640800,5347847,7610067",./data/images/DUTS_class/817/n04285008_7323.jpg,3,251
"301056,2820813,2321698",-37.13490835084005,"301056,2820813,2321698",1,"720000,6745706,5552242",./data/images/DUTS_class/934/n07697537_15088.jpg,1,234
"451584,3941236,5134972",-88.45002799563068,"451584,3941236,5134972",1,"1227600,10712629,13958620",./data/images/DUTS_class/21/ILSVRC2012_test_00045616.jpg,0,59
"301056,2762581,2723348",-55.73044341317432,"301056,2762581,2723348",1,"643200,5901777,5817645",./data/images/DUTS_class/437/sun_aqxgaxyueqjwrsjs.jpg,4,279
"301056,3282002,2313950",46.802899079894246,"301056,3282002,2313950",0,"640800,6984122,4923721",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,51
"451584,2716367,3388106",-52.97846643203912,"451584,2716367,3388106",1,"910800,5478855,6833634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,288
"451584,3345023,1418334",-57.880005907227726,"451584,3345023,1418334",0,"1080000,7998695,3391743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,62
"451584,3115227,3057968",-9.855393656477377,"451584,3115227,3057968",1,"1080000,7449798,7312773",./data/images/DUTS_class/817/n04285008_8079.jpg,3,251
"451584,2416703,566547",11.849792239567392,"451584,2416703,566547",0,"1080000,5778720,1355364",./data/images/DUTS_class/934/n07697537_29020.jpg,1,234
