img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3390094,3422157",43.12084231485207,"150528,3390094,3422157",1,"360000,8106725,8183481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,234
"150528,3167422,1561888",17.745406573848598,"150528,3167422,1561888",0,"360000,7573924,3734080",./data/images/DUTS_class/21/sun_bwokfcwpbtmefhrt.jpg,0,69
"150528,2838393,2398729",-21.62701390932197,"150528,2838393,2398729",1,"346800,6540128,5526969",./data/images/DUTS_class/437/sun_astuiyhxcpkrezng.jpg,4,195
"150528,1968880,1666534",-74.20872040376042,"150528,1968880,1666534",1,"360000,4708046,3984803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,142
"150528,1759713,1005272",-57.635481209378774,"150528,1759713,1005272",0,"321600,3759040,2147297",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,233
"150528,2958791,1373743",-1.5075884344262391,"150528,2958791,1373743",1,"360000,7074874,3284397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,67
"150528,3867348,3438775",27.79801562515293,"150528,3867348,3438775",1,"360000,9249478,8224819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,202
"150528,1817964,1812716",-3.9164927457379406,"150528,1817964,1812716",1,"360000,4347400,4334771",./data/images/DUTS_class/817/n04285008_2481.jpg,3,87
"301056,3497818,4856550",-53.38974856181572,"301056,3497818,4856550",0,"720000,8364374,11613771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,234
"301056,1501680,1228751",35.88606581475739,"301056,1501680,1228751",1,"720000,3590927,2938760",./data/images/DUTS_class/21/ILSVRC2013_test_00004786.jpg,0,69
"301056,2119274,2272585",89.3959547572887,"301056,2119274,2272585",1,"640800,4510036,4836467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,195
"301056,3947378,3802746",83.42224643648433,"301056,3947378,3802746",0,"789600,10352544,9972729",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,142
