img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,1968880,1666534",56.09753751846375,"150528,1968880,1666534",1,"360000,4708046,3984803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,196
"150528,4061078,2953814",-14.144215001777752,"150528,4061078,2953814",0,"355200,9580835,6968622",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,123
"301056,4087769,4028190",-69.21709871237051,"301056,4087769,4028190",1,"816000,11078349,10916914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,196
"150528,2718865,2430321",31.937411446922212,"150528,2718865,2430321",0,"321600,5808519,5192416",./data/images/DUTS_class/934/n07697537_25476.jpg,1,228
"150528,3409998,4768744",6.7585883497801404,"150528,3409998,4768744",0,"360000,8154374,11403771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,93
"150528,3294085,2416707",35.281821476968354,"150528,3294085,2416707",0,"343200,7512647,5511760",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,253
"150528,2556215,1711769",-41.39599954723684,"150528,2556215,1711769",0,"364800,6195146,4148888",./data/images/DUTS_class/817/n04285008_2907.jpg,3,142
"150528,2051774,3325159",41.7289120048986,"150528,2051774,3325159",1,"460800,6280014,10177830",./data/images/DUTS_class/21/ILSVRC2012_test_00055621.jpg,0,27
"150528,3461948,4080168",24.37649704283112,"150528,3461948,4080168",0,"339600,7811902,9206217",./data/images/DUTS_class/437/sun_aqpphhufllwhjato.jpg,4,96
"451584,4035188,3890556",75.1347194847614,"451584,4035188,3890556",0,"1184400,10582844,10203029",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,196
"301056,3790589,3762964",-14.802200893685534,"301056,3790589,3762964",1,"720000,9064430,8998534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,123
"301056,2297377,3159804",4.700306419775984,"301056,2297377,3159804",0,"640800,4889192,6724586",./data/images/DUTS_class/147/n02062744_2255.jpg,6,93
"602112,2748192,1486758",-22.76116989013416,"602112,2748192,1486758",0,"1324800,6047776,3272055",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,196
"301056,2796807,971814",-58.344143519013976,"301056,2796807,971814",1,"640800,5951141,2068726",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,253
"301056,4117373,3656762",56.329304529543975,"301056,4117373,3656762",1,"720000,9846168,8744972",./data/images/DUTS_class/934/ILSVRC2012_test_00085179.jpg,1,228
"301056,2659024,1599348",-13.19961614583859,"301056,2659024,1599348",1,"856800,7568736,4552503",./data/images/DUTS_class/21/sun_adzozpiozdydewpt.jpg,0,27
"301056,2375875,2284477",-16.04737247648859,"301056,2375875,2284477",1,"720000,5681914,5463435",./data/images/DUTS_class/817/n04285008_4037.jpg,3,142
"301056,3692838,2980454",-23.327891828908747,"301056,3692838,2980454",0,"664800,8153595,6580644",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,96
"752640,3418354,3186007",-30.153082751443755,"752640,3418354,3186007",0,"1644000,7465176,6957630",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,196
"451584,2588473,1362201",13.75874995026102,"451584,2588473,1362201",0,"1080000,6189565,3257449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,123
"451584,3466592,3460408",3.8348329165263095,"451584,3466592,3460408",0,"961200,7376364,7363139",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,93
"451584,4044870,2006074",79.21812184742211,"451584,4044870,2006074",0,"1080000,9672339,4797168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,253
"451584,2619462,1273396",-65.90789658319042,"451584,2619462,1273396",1,"1080000,6264410,3045839",./data/images/DUTS_class/934/n07697537_5294.jpg,1,228
"451584,3481222,3279972",-43.303231133429954,"451584,3481222,3279972",0,"1166400,8992305,8472261",./data/images/DUTS_class/21/ILSVRC2012_test_00070956.jpg,0,27
"451584,3828889,3817825",32.25844324726377,"451584,3828889,3817825",0,"1080000,9156595,9129767",./data/images/DUTS_class/817/sun_bhqfcatelqfnwpqv.jpg,3,142
"451584,3664482,3323516",17.9287693300968,"451584,3664482,3323516",0,"1080000,8761995,7946533",./data/images/DUTS_class/437/sun_amwnqpoecflqnumf.jpg,4,96
"903168,4543446,4393398",80.42640908987201,"903168,4543446,4393398",1,"2736000,13763733,13309298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,196
"602112,2855199,3526948",65.52364061630928,"602112,2855199,3526948",1,"1214400,5758855,7113634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,93
"602112,3830198,3872447",42.02763649157303,"602112,3830198,3872447",0,"1440000,9159394,9260330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,123
"602112,3766406,1435207",3.0624131313711445,"602112,3766406,1435207",0,"1440000,9007054,3432723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,253
"602112,4165273,4549339",-68.40074527692437,"602112,4165273,4549339",1,"1641600,11356779,12403609",./data/images/DUTS_class/21/ILSVRC2012_val_00045746.jpg,0,27
"602112,2476623,1317658",31.442046745747362,"602112,2476623,1317658",1,"1440000,5921591,3150321",./data/images/DUTS_class/934/n07697537_15571.jpg,1,228
"602112,2211629,2412060",-75.65190972213269,"602112,2211629,2412060",1,"960000,3525930,3845676",./data/images/DUTS_class/817/n04285008_4069.jpg,3,142
"1053696,4000461,3781016",-28.223844211919136,"1053696,4000461,3781016",1,"3360000,12756562,12057037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,196
"602112,1391369,1714164",-35.916611207629586,"602112,1391369,1714164",1,"1440000,3327014,4098952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,96
"752640,3495138,3836241",-33.4998201947666,"752640,3495138,3836241",0,"1782000,8273571,9081171",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,93
"752640,4218523,3789936",-47.495189161966664,"752640,4218523,3789936",1,"1800000,10089478,9064819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,123
"752640,2891831,1071971",-70.73456480402055,"752640,2891831,1071971",1,"1800000,6915084,2563559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,253
"752640,3319044,2586995",57.07079471718972,"752640,3319044,2586995",0,"1602000,7062997,5505294",./data/images/DUTS_class/934/n07697537_8862.jpg,1,228
"752640,4354089,4438133",66.98694172892712,"752640,4354089,4438133",1,"1800000,10411606,10612608",./data/images/DUTS_class/21/sun_azpdgqebfmxrctfd.jpg,0,27
"1204224,3750790,3274760",62.192185218347284,"1204224,3750790,3274760",1,"2563200,7982152,6969354",./data/images/DUTS_class/151/n02085620_3514.jpg,7,196
"752640,2425675,2236093",48.02713683373949,"752640,2425675,2236093",0,"1602000,5162061,4758371",./data/images/DUTS_class/817/n04285008_3922.jpg,3,142
"903168,3603552,4274254",-86.00608524699707,"903168,3603552,4274254",0,"2109600,8417418,9984074",./data/images/DUTS_class/147/n02066245_14915.jpg,6,93
"752640,3318068,3559005",-89.47096904036889,"752640,3318068,3559005",1,"1578000,6963709,7469097",./data/images/DUTS_class/437/sun_arlikgkzcfsfgohp.jpg,4,96
"1354752,3157706,2763308",-58.26239752342649,"1354752,3157706,2763308",1,"3240000,7550701,6607297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,196
"903168,3633249,2665185",-10.15475162628526,"903168,3633249,2665185",0,"1922400,7731722,5671321",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,123
"903168,2833788,2403558",-13.706118330989824,"903168,2833788,2403558",0,"2160000,6776412,5747960",./data/images/DUTS_class/934/n07697537_30793.jpg,1,228
"903168,3608531,1681841",-20.52217219444205,"903168,3608531,1681841",1,"2160000,8628695,4021743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,253
"903168,3932477,2774375",-57.30663287404225,"903168,3932477,2774375",1,"2606400,11347018,8005451",./data/images/DUTS_class/21/ILSVRC2012_test_00050408.jpg,0,27
"903168,2262206,2583894",-42.02730817409029,"903168,2262206,2583894",1,"2426400,6077760,6941771",./data/images/DUTS_class/817/n04285008_2653.jpg,3,142
"1053696,4741625,3826344",-53.75839188380521,"1053696,4741625,3826344",1,"2536800,11418233,9215006",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,27
"1053696,2613639,2481981",-36.402341517508944,"1053696,2613639,2481981",1,"2242800,5560795,5280936",./data/images/DUTS_class/817/n04285008_1808.jpg,3,142
"1053696,3812258,4131015",-45.71301096538598,"1053696,3812258,4131015",1,"2520000,9115974,9878304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,93
"1053696,3026794,3031887",-74.16176520717302,"1053696,3026794,3031887",0,"2251200,6466549,6477428",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,123
"1505280,4234632,4089569",14.19143887571721,"1505280,4234632,4089569",1,"3600000,10127057,9780227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,196
"1053696,2286554,1532123",67.95480201804254,"1053696,2286554,1532123",1,"2251200,4884640,3272897",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,253
"1053696,3067775,2596459",-24.57519429957468,"1053696,3067775,2596459",0,"2234400,6506823,5507094",./data/images/DUTS_class/934/n07697537_16855.jpg,1,228
"903168,3090047,3559097",38.742281718182454,"903168,3090047,3559097",0,"2174400,7440045,8569380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,96
"1204224,3260175,3455080",-48.47650668187386,"1204224,3260175,3455080",0,"2572800,6965480,7381893",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,93
"1204224,2871385,2672831",-54.163445552576974,"1204224,2871385,2672831",1,"2524800,6020638,5604156",./data/images/DUTS_class/817/n04285008_3414.jpg,3,142
"1655808,4340376,2761269",4.603905176519562,"1655808,4340376,2761269",0,"3960000,10379097,6603122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,196
"1204224,5097426,2991208",-41.5780134020896,"1204224,5097426,2991208",1,"2563200,10847533,6366015",./data/images/DUTS_class/951/n07749582_17042.jpg,5,253
"1204224,2499411,2164824",48.07774357520523,"1204224,2499411,2164824",0,"2880000,5976841,5177068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,123
"1204224,4292809,2961271",-12.879335468156595,"1204224,4292809,2961271",0,"2880000,10265220,7081349",./data/images/DUTS_class/934/n07697537_35498.jpg,1,228
"1204224,5735062,4664419",87.75877486510366,"1204224,5735062,4664419",0,"3734400,17785640,14465243",./data/images/DUTS_class/21/ILSVRC2012_test_00008011.jpg,0,27
"1053696,2545662,2998560",-32.38819011523589,"1053696,2545662,2998560",0,"2688000,6491149,7646422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,96
"1354752,2926808,3120194",27.821621840434613,"1354752,2926808,3120194",1,"2862000,6181673,6590018",./data/images/DUTS_class/817/n04285008_3007.jpg,3,142
"1354752,3769462,3887849",85.25348108072545,"1354752,3769462,3887849",1,"3456000,9613137,9915341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,93
"1354752,3077810,2101628",-10.619208845625153,"1354752,3077810,2101628",0,"3240000,7360721,5026169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,253
"1806336,3269923,2416247",67.3515285944305,"1806336,3269923,2416247",0,"4320000,7820077,5778553",./data/images/DUTS_class/963/n07873807_3981.jpg,7,196
"1354752,4896412,5089116",69.36293153949794,"1354752,4896412,5089116",0,"3240000,11709739,12170381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,123
"1354752,3631207,3301182",68.69330102291707,"1354752,3631207,3301182",1,"3499200,9379630,8526791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,27
