img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4193948,4386652",-69.5878804372922,"150528,4193948,4386652",0,"360000,10029739,10490381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,282
"150528,1842282,1923591",-15.855503910490338,"150528,1842282,1923591",1,"360000,4404993,4599174",./data/images/DUTS_class/817/n04285008_14204.jpg,3,30
"150528,2709008,884008",36.51470368930231,"150528,2709008,884008",1,"320400,5764241,1881826",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,67
"150528,2810436,2982024",83.75054411626951,"150528,2810436,2982024",0,"360000,6720998,7130958",./data/images/DUTS_class/437/sun_atxxqdvxgcbqyvak.jpg,4,141
"150528,2455242,2060844",-50.49248678617058,"150528,2455242,2060844",0,"360000,5870701,4927297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,70
"150528,2967822,2235763",58.644930179196905,"150528,2967822,2235763",1,"320400,6315397,4757694",./data/images/DUTS_class/934/n07697537_8862.jpg,1,163
"150528,4048251,4475458",-3.943503948405095,"150528,4048251,4475458",0,"387600,10425484,11525202",./data/images/DUTS_class/21/ILSVRC2013_test_00002105.jpg,0,35
"150528,3285413,3604173",-28.058255751322196,"150528,3285413,3604173",1,"360000,7855974,8618304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,196
"301056,3216066,2427868",61.954422608370436,"301056,3216066,2427868",0,"576000,6153516,4645257",./data/images/DUTS_class/817/n04285008_5139.jpg,3,30
"301056,3692838,2980454",-28.688030818316673,"301056,3692838,2980454",1,"664800,8153595,6580644",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,141
"301056,1972563,1637970",41.71786921795507,"301056,1972563,1637970",1,"720000,4716841,3917068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,282
"301056,3947378,3802746",-69.1887552878797,"301056,3947378,3802746",1,"789600,10352544,9972729",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,70
"301056,3885899,5217636",-87.51540023418178,"301056,3885899,5217636",0,"768000,9912692,13309558",./data/images/DUTS_class/21/ILSVRC2012_test_00045933.jpg,0,35
"301056,3381895,2504518",-42.094604669778015,"301056,3381895,2504518",1,"686400,7712847,5711960",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,67
"301056,3054112,2282338",3.692649964189656,"301056,3054112,2282338",1,"720000,7303079,5457503",./data/images/DUTS_class/934/n07697537_24153.jpg,1,163
"301056,3252323,3923016",17.86084465675596,"301056,3252323,3923016",0,"703200,7597018,9163674",./data/images/DUTS_class/147/n02066245_14915.jpg,6,196
"451584,3216179,2468953",73.09264049402131,"451584,3216179,2468953",1,"1080000,7691173,5904211",./data/images/DUTS_class/817/n04285008_10223.jpg,3,30
"451584,2675567,2680657",31.206046063627767,"451584,2675567,2680657",1,"964800,5716149,5727028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,282
"451584,2194361,2647263",77.62204255843628,"451584,2194361,2647263",1,"1152000,5595149,6750422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,141
"451584,2729331,1569297",70.84187942393572,"451584,2729331,1569297",0,"1080000,6526368,3752610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,67
"451584,3814385,2605505",78.73761775667941,"451584,3814385,2605505",1,"1144800,9669348,6604765",./data/images/DUTS_class/21/ILSVRC2012_test_00036950.jpg,0,35
"451584,3624184,3656250",81.40218476267441,"451584,3624184,3656250",1,"1080000,8666725,8743481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,196
"451584,4266185,4116131",-51.668809250256395,"451584,4266185,4116131",1,"1368000,12923733,12469298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,70
"602112,3575380,3447137",-75.4533853435473,"602112,3575380,3447137",0,"1440000,8549868,8242931",./data/images/DUTS_class/817/sun_bsgecqaxotjmdmtc.jpg,3,30
"451584,3465678,2681003",-88.60981835748781,"451584,3465678,2681003",1,"1080000,8287323,6410675",./data/images/DUTS_class/934/n07697537_26239.jpg,1,163
"602112,3016343,2431313",-53.42862266694925,"602112,3016343,2431313",1,"1440000,7213412,5814213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,282
"602112,3834450,4452673",38.82205753753226,"602112,3834450,4452673",1,"1358400,8651902,10046217",./data/images/DUTS_class/437/sun_aqpphhufllwhjato.jpg,4,141
"602112,3129055,1090436",63.994360156191476,"602112,3129055,1090436",0,"1440000,7481871,2607493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,67
"602112,2805022,1595463",11.354109918317008,"602112,2805022,1595463",0,"1440000,6707384,3815269",./data/images/DUTS_class/21/ILSVRC2012_test_00020807.jpg,0,35
"602112,2908971,3103857",-32.15379694708875,"602112,2908971,3103857",0,"1286400,6215080,6631493",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,196
"602112,3725790,2146693",-39.9998551839784,"602112,3725790,2146693",1,"1440000,8909097,5133122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,70
"752640,2639304,2547891",26.824625743352893,"752640,2639304,2547891",0,"1800000,6311914,6093435",./data/images/DUTS_class/817/n04285008_4037.jpg,3,30
"752640,2513738,2667049",64.13373131841644,"752640,2513738,2667049",0,"1602000,5350036,5676467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,141
"752640,3918007,3960239",-24.59433394805346,"752640,3918007,3960239",0,"1800000,9369394,9470330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,282
"602112,3222202,1637175",53.403820103146465,"602112,3222202,1637175",0,"1440000,7704874,3914397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,163
"752640,3642289,3636106",78.91538518498602,"752640,3642289,3636106",1,"1602000,7750164,7736939",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,196
"752640,2110940,1356515",-46.1281309926614,"752640,2110940,1356515",1,"1608000,4509440,2897697",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,67
"752640,3964695,3796016",5.774125893637772,"752640,3964695,3796016",1,"1920000,10111619,9681474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,35
"752640,3487375,3011335",-8.20943908182656,"752640,3487375,3011335",0,"1602000,7421452,6408654",./data/images/DUTS_class/151/n02085620_3514.jpg,7,70
"903168,1483113,1894916",66.93467816115896,"903168,1483113,1894916",0,"2160000,3546577,4530946",./data/images/DUTS_class/817/n04285008_11384.jpg,3,30
"903168,3908485,3954378",-20.16035387126521,"903168,3908485,3954378",1,"1922400,8317847,8415446",./data/images/DUTS_class/437/sun_axcbfwdeevusrsiy.jpg,4,141
"903168,4500049,3392778",53.97136882216503,"903168,4500049,3392778",1,"2131200,10616835,8004622",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,282
"903168,3232327,3454194",-9.384092492985063,"903168,3232327,3454194",0,"1922400,6878018,7350240",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,196
"903168,3927797,3149912",-40.440026176935255,"903168,3927797,3149912",0,"1929600,8391213,6729490",./data/images/DUTS_class/951/n07749582_690.jpg,5,67
"903168,2019319,1609734",83.73522994432365,"903168,2019319,1609734",1,"1951200,4361931,3477429",./data/images/DUTS_class/21/n03745146_31485.jpg,0,35
"903168,3883404,3738344",-18.04242069945936,"903168,3883404,3738344",1,"2160000,9287057,8940227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,70
"752640,2592306,742169",-10.405019028466382,"752640,2592306,742169",1,"1800000,6198720,1775364",./data/images/DUTS_class/934/n07697537_29020.jpg,1,163
"1053696,3216329,2905155",-33.90870407004492,"1053696,3216329,2905155",1,"2520000,7690987,6946714",./data/images/DUTS_class/817/n04285008_5399.jpg,3,30
"1053696,4143641,4099454",58.11541237847683,"1053696,4143641,4099454",0,"2268000,8917131,8821805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,141
"1053696,3458345,4246364",28.239517944323396,"1053696,3458345,4246364",1,"2520000,8269792,10154119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,196
"1053696,4193183,4062235",-32.40637115583481,"1053696,4193183,4062235",1,"2520000,10026973,9714090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,282
"1053696,4325378,3537416",-42.53577467067229,"1053696,4325378,3537416",1,"2587200,10619126,8684693",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,67
"1053696,4526821,4467233",-35.640102800887426,"1053696,4526821,4467233",0,"2856000,12268349,12106914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,70
"1053696,3098089,2038396",-62.968120516514816,"1053696,3098089,2038396",0,"2998800,8818236,5802003",./data/images/DUTS_class/21/sun_adzozpiozdydewpt.jpg,0,35
"1204224,2871385,2672831",32.04888049526745,"1204224,2871385,2672831",0,"2524800,6020638,5604156",./data/images/DUTS_class/817/n04285008_3414.jpg,3,30
"903168,3812515,1615197",-34.88318287051464,"903168,3812515,1615197",1,"2419200,10212031,4326410",./data/images/DUTS_class/934/n07697537_5382.jpg,1,163
"1204224,3681653,3800040",4.871729024965418,"1204224,3681653,3800040",0,"3072000,9389137,9691341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,196
"1204224,2948821,3031582",-10.133122625086985,"1204224,2948821,3031582",0,"2880000,7052440,7250327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,141
"1204224,3808863,2840793",4.4524824099655405,"1204224,3808863,2840793",0,"2563200,8105522,6045121",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,282
"1354752,2127534,2407562",28.533050789174794,"1354752,2127534,2407562",1,"2678400,4207862,4762492",./data/images/DUTS_class/817/n04285008_2829.jpg,3,30
"1204224,4729427,4677127",-10.246201500068608,"1204224,4729427,4677127",0,"3206400,12593401,12453979",./data/images/DUTS_class/21/ILSVRC2012_test_00088022.jpg,0,35
"1204224,3764194,2502113",45.89444545031313,"1204224,3764194,2502113",1,"3350400,10474077,6961792",./data/images/DUTS_class/951/n07749582_5059.jpg,5,67
"1204224,4088268,3868827",44.081214045514905,"1204224,4088268,3868827",0,"3840000,13036562,12337037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,70
"1354752,3462393,3537180",-4.265704203459252,"1354752,3462393,3537180",1,"2883600,7368486,7527633",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,196
"1354752,3852494,4093426",-37.02515094525375,"1354752,3852494,4093426",0,"2840400,8083709,8589097",./data/images/DUTS_class/437/sun_arlikgkzcfsfgohp.jpg,4,141
"1354752,3115412,1889131",-75.58310950839251,"1354752,3115412,1889131",0,"3240000,7449565,4517449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,282
"1053696,2684263,2303468",75.27036987267061,"1053696,2684263,2303468",1,"2520000,6418048,5507891",./data/images/DUTS_class/934/n07697537_10559.jpg,1,163
"1505280,3542517,3554418",-65.94175554125646,"1505280,3542517,3554418",1,"3168000,7454928,7479847",./data/images/DUTS_class/817/n04285008_5063.jpg,3,30
"1354752,5465047,5689630",-76.42500599060219,"1354752,5465047,5689630",0,"3240000,13069621,13606708",./data/images/DUTS_class/21/ILSVRC2013_test_00003152.jpg,0,35
"1354752,3187145,1925701",-80.28770433023813,"1354752,3187145,1925701",0,"2980800,7013776,4238055",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,70
"1354752,3871868,1945191",25.809167618907797,"1354752,3871868,1945191",1,"3240000,9258695,4651743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,67
"1505280,3628654,3189003",14.327714083057813,"1505280,3628654,3189003",1,"3468000,8360828,7347669",./data/images/DUTS_class/437/sun_astuiyhxcpkrezng.jpg,4,141
"1505280,6203660,6705174",49.96851375961237,"1505280,6203660,6705174",1,"3600000,14836675,16034956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,196
"1505280,4493053,4465428",-80.65961744781285,"1505280,4493053,4465428",1,"3600000,10744430,10678534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,282
"1655808,3324252,2566077",68.60630148822493,"1655808,3324252,2566077",1,"3168000,6360331,4908941",./data/images/DUTS_class/817/n04285008_1114.jpg,3,30
"1505280,4674892,5795434",76.52006337501047,"1505280,4674892,5795434",1,"3204000,9948161,12332530",./data/images/DUTS_class/21/ILSVRC2013_test_00004947.jpg,0,35
"1505280,4304070,3741300",-11.354657926486766,"1505280,4304070,3741300",1,"3216000,9195129,7992674",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,67
"1204224,4698774,3920228",18.707837931033797,"1204224,4698774,3920228",1,"3686400,14382335,11999277",./data/images/DUTS_class/934/n07697537_7732.jpg,1,163
"1505280,3022297,2719956",-50.67195433842633,"1505280,3022297,2719956",1,"3600000,7228046,6504803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,70
"1655808,4239323,4009415",1.6775174954551204,"1655808,4239323,4009415",0,"3960000,10137931,9588057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,141
