img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2841977,2796898",-26.362053125343103,"150528,2841977,2796898",0,"394800,7454300,7335996",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,28
"150528,3272597,2494713",-27.80747638573133,"150528,3272597,2494713",0,"321600,6991213,5329490",./data/images/DUTS_class/951/n07749582_690.jpg,5,22
"150528,2500033,2505127",-71.23552734758997,"150528,2500033,2505127",1,"321600,5340949,5351828",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,144
"150528,2167249,1498665",-42.88711719560952,"150528,2167249,1498665",0,"360000,5182635,3583894",./data/images/DUTS_class/817/ILSVRC2012_test_00051286.jpg,3,157
"150528,2325054,3755862",81.50608826764321,"150528,2325054,3755862",0,"320400,4946607,7991316",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,248
"150528,3388008,2241741",-48.33816052162141,"150528,3388008,2241741",0,"319200,7186234,4754845",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,116
"150528,2958791,1373743",-49.60460846903735,"150528,2958791,1373743",0,"360000,7074874,3284397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,273
"150528,2455242,2060844",45.54793552159495,"150528,2455242,2060844",1,"360000,5870701,4927297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,186
"301056,4302583,3387310",-42.35314283372828,"301056,4302583,3387310",0,"724800,10361233,8158006",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,28
"301056,3955073,3526520",38.695175962683784,"301056,3955073,3526520",1,"720000,9459478,8434819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,144
"301056,2068148,1088062",43.32315072640151,"301056,2068148,1088062",1,"720000,4945115,2601232",./data/images/DUTS_class/817/n04285008_3729.jpg,3,157
"301056,3187154,2491354",-19.77816690467601,"301056,3187154,2491354",0,"643200,6808439,5322395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,273
"301056,3378786,3372604",80.81770255325014,"301056,3378786,3372604",0,"640800,7189464,7176239",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,248
"301056,4173794,4023753",-3.987189278861408,"301056,4173794,4023753",0,"912000,12643733,12189298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,186
"451584,4069378,3092977",67.55655934161848,"451584,4069378,3092977",1,"1152000,10379369,7888349",./data/images/DUTS_class/21/ILSVRC2012_test_00048320.jpg,0,28
"301056,2489381,956560",-76.51920092429292,"301056,2489381,956560",1,"643200,5318272,2043971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,22
"301056,2119274,2272585",36.939265145062734,"301056,2119274,2272585",1,"640800,4510036,4836467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,116
"451584,2928532,2343488",7.206373245201378,"451584,2928532,2343488",0,"1080000,7003412,5604213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,144
"451584,2226696,2212052",-74.78689654509685,"451584,2226696,2212052",0,"961200,4737520,4706486",./data/images/DUTS_class/817/n04285008_5924.jpg,3,157
"451584,3041143,2771779",-18.0622283180287,"451584,3041143,2771779",0,"961200,6472021,5899024",./data/images/DUTS_class/934/n07697537_30569.jpg,1,273
"602112,3966205,3938576",-10.339930288748178,"602112,3966205,3938576",0,"1440000,9484430,9418534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,144
"602112,4311672,4738863",61.470283719823186,"602112,4311672,4738863",1,"1550400,11103784,12203502",./data/images/DUTS_class/21/ILSVRC2013_test_00002105.jpg,0,28
"451584,3242613,3361007",-37.56729239023555,"451584,3242613,3361007",0,"1152000,8269137,8571341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,248
"451584,954524,1253130",-6.355509738044006,"451584,954524,1253130",0,"957600,2025261,2658324",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,116
"602112,2286333,1875834",-72.22082831470594,"602112,2286333,1875834",0,"1281600,4865770,3992392",./data/images/DUTS_class/817/n04285008_15065.jpg,3,157
"451584,4035188,3890556",-32.84545284089877,"451584,4035188,3890556",0,"1184400,10582844,10203029",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,186
"451584,2794786,1639421",80.16320923171945,"451584,2794786,1639421",1,"1080000,6682920,3920576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,22
"752640,3460026,3254419",48.87885092501675,"752640,3460026,3254419",1,"1800000,8275703,7784004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,144
"752640,3882638,5057672",-83.1987431994297,"752640,3882638,5057672",0,"2400000,12380336,16127298",./data/images/DUTS_class/21/n01503061_8461.jpg,0,28
"602112,4351462,3890851",-36.35092514085785,"602112,4351462,3890851",1,"1440000,10406168,9304972",./data/images/DUTS_class/934/ILSVRC2012_test_00085179.jpg,1,273
"752640,3549909,3685789",-80.71492152881967,"752640,3549909,3685789",1,"1602000,7554527,7843418",./data/images/DUTS_class/817/n04285008_7770.jpg,3,157
"602112,3184493,3425428",87.5305048415139,"602112,3184493,3425428",0,"1262400,6683709,7189097",./data/images/DUTS_class/437/sun_arlikgkzcfsfgohp.jpg,4,116
"602112,3673421,5032151",81.86859175435742,"602112,3673421,5032151",1,"1440000,8784374,12033771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,248
"602112,3035877,1679717",77.52315734504242,"602112,3035877,1679717",0,"1440000,7259907,4016806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,22
"602112,3330630,3098290",40.891249185048906,"602112,3330630,3098290",0,"1315200,7273376,6765830",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,186
"903168,3633249,2665185",-81.1407534348251,"903168,3633249,2665185",1,"1922400,7731722,5671321",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,144
