img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3633550,2693822",57.079490203872844,"150528,3633550,2693822",0,"360000,8688339,6441358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,237
"150528,3999966,3940381",10.443347822141703,"150528,3999966,3940381",1,"408000,10840349,10678914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,267
"150528,2325905,1985347",49.60549866002813,"150528,2325905,1985347",0,"360000,5561359,4746693",./data/images/DUTS_class/437/sun_ablfqiwfqomjarht.jpg,4,147
"150528,3194281,2226225",-1.652308417712959,"150528,3194281,2226225",0,"320400,6797222,4736821",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,75
"150528,2662260,2516066",-67.63949486776677,"150528,2662260,2516066",0,"378000,6686408,6319245",./data/images/DUTS_class/21/ILSVRC2012_test_00086654.jpg,0,18
"150528,3066998,3185385",3.8344185654333534,"150528,3066998,3185385",1,"384000,7821137,8123341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,9
"150528,2981988,2723574",-46.74133796527774,"150528,2981988,2723574",0,"360000,7130968,6513351",./data/images/DUTS_class/817/n04285008_5189.jpg,3,258
"150528,2358343,825520",78.30903451457422,"150528,2358343,825520",0,"321600,5038272,1763971",./data/images/DUTS_class/951/ILSVRC2012_test_00043804.jpg,5,265
"301056,3138070,2554446",8.653680573064463,"301056,3138070,2554446",0,"720000,7503566,6108098",./data/images/DUTS_class/934/ILSVRC2012_test_00070926.jpg,1,237
"301056,3532168,3387105",81.18207823697605,"301056,3532168,3387105",1,"720000,8447057,8100227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,267
"301056,3475821,2329535",-0.3470377934799416,"301056,3475821,2329535",0,"638400,7372434,4941045",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,147
"301056,3741075,3730018",10.587215418237335,"301056,3741075,3730018",0,"720000,8946595,8919767",./data/images/DUTS_class/817/sun_bhqfcatelqfnwpqv.jpg,3,258
"301056,3378786,3372604",-88.22737536726449,"301056,3378786,3372604",1,"640800,7189464,7176239",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,9
"301056,3381895,2504518",-14.987221271635336,"301056,3381895,2504518",0,"686400,7712847,5711960",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,265
"301056,3981502,3005101",-43.987880064689264,"301056,3981502,3005101",1,"768000,10155369,7664349",./data/images/DUTS_class/21/ILSVRC2012_test_00048320.jpg,0,18
"451584,2459800,1472143",-20.743418007950368,"451584,2459800,1472143",1,"964800,5253877,3144261",./data/images/DUTS_class/934/n07697537_14246.jpg,1,237
"301056,4281681,4474388",-37.62915644512175,"301056,4281681,4474388",1,"720000,10239739,10700381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,75
"451584,3311749,2835731",-14.728978372078032,"451584,3311749,2835731",1,"961200,7047652,6034854",./data/images/DUTS_class/151/n02085620_3514.jpg,7,267
"451584,3623376,3579202",52.02758004800554,"451584,3623376,3579202",1,"972000,7797131,7701805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,147
"451584,2393444,1378761",-35.5783138329936,"451584,2393444,1378761",1,"957600,5075112,2922698",./data/images/DUTS_class/817/n04285008_8974.jpg,3,258
"602112,2581370,1136635",-62.059575539901616,"602112,2581370,1136635",0,"1440000,6173016,2718485",./data/images/DUTS_class/934/n07697537_14218.jpg,1,237
"451584,3319450,3660550",44.4678737577845,"451584,3319450,3660550",0,"1069200,7857771,8665371",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,9
"451584,2794786,1639421",80.67125255967629,"451584,2794786,1639421",1,"1080000,6682920,3920576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,265
"451584,2980601,2650532",66.46069454402567,"451584,2980601,2650532",0,"1166400,7699630,6846791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,18
"451584,2928532,2343488",72.4269892388307,"451584,2928532,2343488",1,"1080000,7003412,5604213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,75
"602112,2748192,1486758",20.166301859436288,"602112,2748192,1486758",0,"1324800,6047776,3272055",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,267
"752640,4398120,3696060",23.405231213725358,"752640,4398120,3696060",1,"1800000,10517664,8839616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,237
"602112,1042325,1340939",-40.63457352364075,"602112,1042325,1340939",0,"1276800,2211461,2844524",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,147
"602112,3379665,3448162",-40.49077719983024,"602112,3379665,3448162",0,"1281600,7190170,7335981",./data/images/DUTS_class/817/n04285008_8635.jpg,3,258
"602112,4976277,5374402",-39.786183935381295,"602112,4976277,5374402",0,"1281600,10590684,11437848",./data/images/DUTS_class/21/ILSVRC2013_test_00000987.jpg,0,18
"602112,3665717,2887833",72.94644017718352,"602112,3665717,2887833",0,"1286400,7831213,6169490",./data/images/DUTS_class/951/n07749582_690.jpg,5,265
"602112,3194927,3982945",-81.22531989329134,"602112,3194927,3982945",0,"1440000,7639792,9524119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,9
"752640,2806481,2412073",-74.66554489819137,"752640,2806481,2412073",1,"1800000,6710701,5767297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,267
"602112,4130710,3702130",-67.56680048113043,"602112,4130710,3702130",0,"1440000,9879478,8854819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,75
"903168,2282140,1679636",39.13819332099203,"903168,2282140,1679636",0,"1922400,4855947,3574361",./data/images/DUTS_class/934/n07697537_19147.jpg,1,237
"752640,3343441,3625068",39.296838253911375,"752640,3343441,3625068",1,"1800000,7994887,8668276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,147
"752640,3182979,1501458",-73.53675467414574,"752640,3182979,1501458",0,"1800000,7611173,3591256",./data/images/DUTS_class/817/n04285008_3863.jpg,3,258
"752640,3520638,1593963",35.30066369717858,"752640,3520638,1593963",0,"1800000,8418695,3811743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,265
"752640,3858279,3890336",-27.72810531217912,"752640,3858279,3890336",1,"1800000,9226725,9303481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,9
"903168,3506152,3273810",10.297750321699283,"903168,3506152,3273810",1,"1972800,7656976,7149430",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,267
"752640,5471641,4400994",5.051742551443766,"752640,5471641,4400994",1,"2334000,16968740,13648343",./data/images/DUTS_class/21/ILSVRC2012_test_00008011.jpg,0,18
"1053696,4132921,3532833",-86.89023927053391,"1053696,4132921,3532833",1,"2520000,9882656,8447743",./data/images/DUTS_class/934/n07697537_16460.jpg,1,237
"752640,4054006,4026376",61.13563778493062,"752640,4054006,4026376",0,"1800000,9694430,9628534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,75
"903168,3111908,3096543",-67.54872306203225,"903168,3111908,3096543",1,"1922400,6622505,6590029",./data/images/DUTS_class/817/n04285008_820.jpg,3,258
"903168,3090047,3559097",18.43352137422013,"903168,3090047,3559097",1,"2174400,7440045,8569380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,147
"903168,2992820,1832811",-66.88029784446587,"903168,2992820,1832811",0,"2160000,7156368,4382610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,265
"903168,3980494,3905952",-11.704527366649971,"903168,3980494,3905952",0,"1929600,8503450,8344311",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,9
"1053696,4386419,4241783",-30.644001223738872,"1053696,4386419,4241783",1,"2763600,11504044,11124229",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,267
"903168,3719614,3654333",-71.64850696900888,"903168,3719614,3654333",0,"1922400,7915955,7777241",./data/images/DUTS_class/21/ILSVRC2013_test_00007500.jpg,0,18
"1204224,2462103,1125540",-2.0574112457446034,"1204224,2462103,1125540",0,"2889600,5908685,2701291",./data/images/DUTS_class/934/n07697537_28798.jpg,1,237
"1053696,2351716,1939992",70.27600368010141,"1053696,2351716,1939992",0,"2520000,5623453,4638227",./data/images/DUTS_class/817/ILSVRC2012_test_00070737.jpg,3,258
"1053696,3937955,4185425",-22.615360804726773,"1053696,3937955,4185425",1,"2520000,9417294,10008254",./data/images/DUTS_class/437/sun_adxcbxnjvycdxajj.jpg,4,147
"903168,4005818,4048042",62.21058277414392,"903168,4005818,4048042",0,"2160000,9579394,9680330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,75
"1053696,5009617,2903412",-10.587345497778074,"1053696,5009617,2903412",0,"2242800,10660633,6179115",./data/images/DUTS_class/951/n07749582_17042.jpg,5,265
"1053696,3172364,3367265",-27.565202132587533,"1053696,3172364,3367265",0,"2251200,6777880,7194293",./data/images/DUTS_class/147/ILSVRC2012_test_00006634.jpg,6,9
"1204224,4076960,2497849",57.239118725096006,"1204224,4076960,2497849",0,"2880000,9749097,5973122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,267
"1354752,2859889,2479080",5.0567096267147065,"1354752,2859889,2479080",0,"3240000,6838048,5927891",./data/images/DUTS_class/934/n07697537_10559.jpg,1,237
"1204224,3505476,4192609",85.80525871773514,"1204224,3505476,4192609",0,"2563200,7459317,8921148",./data/images/DUTS_class/817/n02958343_427.jpg,3,258
"1053696,4058251,5233281",-38.39203819988311,"1053696,4058251,5233281",1,"3360000,12940336,16687298",./data/images/DUTS_class/21/n01503061_8461.jpg,0,18
"1204224,2948821,3031582",-63.816930830537814,"1204224,2948821,3031582",0,"2880000,7052440,7250327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,147
"1053696,3635648,3430037",-89.84060735708748,"1053696,3635648,3430037",0,"2520000,8695703,8204004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,75
"1204224,4413189,3625224",68.50597759310074,"1204224,4413189,3625224",0,"2956800,10834726,8900293",./data/images/DUTS_class/951/ILSVRC2014_train_00036081.jpg,5,265
"1204224,4024658,5383395",28.84620623682341,"1204224,4024658,5383395",0,"2880000,9624374,12873771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,9
"1505280,3756576,2984802",77.47292410647174,"1505280,3756576,2984802",1,"3600000,8983079,7137503",./data/images/DUTS_class/934/n07697537_24153.jpg,1,237
"1354752,4176072,3956632",-5.990843495848567,"1354752,4176072,3956632",0,"4320000,13316562,12617037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,267
"1354752,3830718,3042516",-66.14117783347928,"1354752,3830718,3042516",1,"2592000,7329516,5821257",./data/images/DUTS_class/817/n04285008_5139.jpg,3,258
"1354752,4300785,4825992",-77.04333713911949,"1354752,4300785,4825992",1,"3229200,10248763,11500198",./data/images/DUTS_class/437/sun_aqkdkqjtpkizuqeu.jpg,4,147
"1204224,5186668,6191219",-75.53475940315765,"1204224,5186668,6191219",0,"3667200,15796155,18855895",./data/images/DUTS_class/21/ILSVRC2012_test_00021969.jpg,0,18
"1204224,4675659,3568389",61.40700678596034,"1204224,4675659,3568389",0,"2841600,11031235,8419022",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,75
"1354752,3568088,1529454",29.845305673877636,"1354752,3568088,1529454",0,"3240000,8531871,3657493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,265
"1354752,3027518,4458326",8.73922794734304,"1354752,3027518,4458326",1,"2883600,6441807,9486516",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,9
"1655808,4366498,3670709",85.31623957202729,"1655808,4366498,3670709",0,"3537600,9328439,7842395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,237
"1505280,3022297,2719956",44.27587785686555,"1505280,3022297,2719956",1,"3600000,7228046,6504803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,267
"1505280,3020144,3065805",35.74864908588341,"1505280,3020144,3065805",0,"3600000,7222787,7332041",./data/images/DUTS_class/817/n04285008_783.jpg,3,258
"1505280,4126969,4391301",25.65330657509506,"1505280,4126969,4391301",0,"3600000,9869243,10501658",./data/images/DUTS_class/437/sun_bjxznttjixzvrekx.jpg,4,147
"1354752,4879650,4751532",49.810377110991745,"1354752,4879650,4751532",0,"3898800,14040181,13671801",./data/images/DUTS_class/21/ILSVRC2012_test_00049543.jpg,0,18
"1354752,2587297,2252704",-69.13072910594595,"1354752,2587297,2252704",0,"3240000,6186841,5387068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,75
"1505280,3939806,2677715",20.090247488977454,"1505280,3939806,2677715",0,"4188000,10962677,7450392",./data/images/DUTS_class/951/n07749582_5059.jpg,5,265
"1505280,3583576,3805430",-3.0856010618242777,"1505280,3583576,3805430",1,"3204000,7625618,8097840",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,9
"1655808,3102430,3295806",-80.05608880552566,"1655808,3102430,3295806",0,"3498000,6552673,6961018",./data/images/DUTS_class/817/n04285008_3007.jpg,3,258
"1806336,4339357,2142051",-19.557343969649565,"1806336,4339357,2142051",0,"4838400,11623231,5737610",./data/images/DUTS_class/934/n07697537_5382.jpg,1,237
"1655808,5005487,4855427",-66.17209330901002,"1655808,5005487,4855427",0,"5016000,15163733,14709298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,267
"1655808,4239323,4009415",25.120626914294423,"1655808,4239323,4009415",0,"3960000,10137931,9588057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,147
"1505280,4555829,5749528",-26.56409976160964,"1505280,4555829,5749528",1,"4092000,12383529,15629520",./data/images/DUTS_class/21/ILSVRC2012_test_00045616.jpg,0,18
"1505280,3203140,1976860",79.73417177028546,"1505280,3203140,1976860",0,"3600000,7659565,4727449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,75
"1655808,3638014,3712771",30.17073910452345,"1655808,3638014,3712771",1,"3524400,7742286,7901433",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,9
"1806336,3007750,2880957",-84.5321505025593,"1806336,3007750,2880957",0,"4320000,7192196,6889293",./data/images/DUTS_class/817/n04285008_810.jpg,3,258
"1655808,3355964,1822301",51.50955671581618,"1655808,3355964,1822301",1,"4725600,9577209,5200253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,265
"1806336,2959353,2961792",-49.140713483586815,"1806336,2959353,2961792",1,"4320000,7076029,7081777",./data/images/DUTS_class/848/ILSVRC2013_test_00001951.jpg,7,267
"1956864,3407921,2919815",64.16661760099072,"1956864,3407921,2919815",0,"4680000,8148872,6981762",./data/images/DUTS_class/934/n07697537_33900.jpg,1,237
"1806336,4827786,5446011",22.170294463895488,"1806336,4827786,5446011",1,"4075200,10891902,12286217",./data/images/DUTS_class/437/sun_aqpphhufllwhjato.jpg,4,147
"1655808,4762771,5883316",-86.09650563830576,"1655808,4762771,5883316",1,"3524400,10135061,12519430",./data/images/DUTS_class/21/ILSVRC2013_test_00004947.jpg,0,18
"1655808,4544428,4413464",81.11590986645737,"1655808,4544428,4413464",1,"3960000,10866973,10554090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,75
"1806336,4479666,3916896",-67.78188576411762,"1806336,4479666,3916896",1,"3859200,9570329,8367874",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,265
"1806336,6379278,6880780",33.170987197668154,"1806336,6379278,6880780",0,"4320000,15256675,16454956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,9
"1956864,4272808,4168692",-71.00377258198776,"1956864,4272808,4168692",0,"4680000,10218081,9969194",./data/images/DUTS_class/817/n04285008_10711.jpg,3,258
"1956864,3492561,3265579",52.2891660093855,"1956864,3492561,3265579",1,"4680000,8351664,7809117",./data/images/DUTS_class/848/n04392985_8412.jpg,7,267
"1956864,4828901,4874794",-34.27213777299406,"1956864,4828901,4874794",0,"4165200,10277847,10375446",./data/images/DUTS_class/437/sun_axcbfwdeevusrsiy.jpg,4,147
"2107392,5495398,4394873",21.9011396833191,"2107392,5495398,4394873",1,"5040000,13141587,10510172",./data/images/DUTS_class/934/n07697537_13676.jpg,1,237
"1806336,2546173,2136574",14.208829242254724,"1806336,2546173,2136574",1,"3902400,5500131,4615629",./data/images/DUTS_class/21/n03745146_31485.jpg,0,18
"1806336,3465836,3470922",1.7632486111839398,"1806336,3465836,3470922",1,"3859200,7404549,7415428",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,75
"1956864,4819834,2488640",-40.9750646794295,"1956864,4819834,2488640",0,"4680000,11527054,5952723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,265
"2107392,3824329,3725104",76.63186968932129,"2107392,3824329,3725104",0,"4468800,8109713,7899621",./data/images/DUTS_class/817/n04285008_6183.jpg,3,258
"1956864,4339183,4657936",81.53814695534214,"1956864,4339183,4657936",1,"4680000,10375974,11138304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,9
"2107392,3697130,3850441",-7.43117133462725,"2107392,3697130,3850441",1,"4485600,7870036,8196467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,147
"2107392,3203497,3074170",-73.79791714012465,"2107392,3203497,3074170",1,"5040000,7660394,7351165",./data/images/DUTS_class/848/n04392985_1138.jpg,7,267
"2257920,3470386,1620246",-8.281505589063173,"2257920,3470386,1620246",0,"5400000,8298720,3875364",./data/images/DUTS_class/934/n07697537_29020.jpg,1,237
"1956864,4547132,3389022",36.628378821187795,"1956864,4547132,3389022",1,"5647200,13120818,9779251",./data/images/DUTS_class/21/ILSVRC2012_test_00050408.jpg,0,18
"2107392,5104202,2520077",2.383507275054342,"2107392,5104202,2520077",0,"4468800,10825840,5345118",./data/images/DUTS_class/951/n07749582_18533.jpg,5,265
"2257920,3796428,3851256",-85.54225253979823,"2257920,3796428,3851256",0,"5400000,9079836,9210949",./data/images/DUTS_class/817/n04285008_5400.jpg,3,258
"2257920,3904172,3864924",71.10050119876853,"2257920,3904172,3864924",1,"4824000,8340577,8256445",./data/images/DUTS_class/437/sun_aqxgaxyueqjwrsjs.jpg,4,147
"2257920,5110868,4836988",11.926031316233733,"2257920,5110868,4836988",1,"5400000,12221469,11566668",./data/images/DUTS_class/848/ILSVRC2013_test_00002521.jpg,7,267
"2107392,4243446,4915180",43.71475939421785,"2107392,4243446,4915180",0,"4250400,8558855,9913634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,9
"1956864,4622034,3361989",22.030463685733753,"1956864,4622034,3361989",1,"6240000,14737892,10720111",./data/images/DUTS_class/12/n01532829_441.jpg,2,75
"2408448,4106586,3707003",-1.8178658716180396,"2408448,4106586,3707003",0,"5126400,8741934,7891776",./data/images/DUTS_class/33/n01664065_10979.jpg,1,237
"2107392,4447061,4245813",-80.8584862519967,"2107392,4447061,4245813",0,"5443200,11487105,10967061",./data/images/DUTS_class/21/ILSVRC2012_test_00070956.jpg,0,18
"2257920,3938329,2113325",73.50034692650817,"2257920,3938329,2113325",0,"4806000,8380841,4498426",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,265
"2408448,4668475,4842811",54.886663159634416,"2408448,4668475,4842811",0,"5529600,10718704,11118957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,147
"2408448,4387487,4457219",41.704716434517614,"2408448,4387487,4457219",0,"6240000,11366599,11547264",./data/images/DUTS_class/817/n04285008_5838.jpg,3,258
"2408448,3193855,3603744",79.37591823116388,"2408448,3193855,3603744",1,"5145600,6822627,7698123",./data/images/DUTS_class/848/n04392985_9098.jpg,7,267
"2257920,4393818,5064520",-19.24383186920548,"2257920,4393818,5064520",1,"5274000,10263318,11829974",./data/images/DUTS_class/147/n02066245_14915.jpg,6,9
