img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3566868,3609094",-70.09270965125336,"150528,3566868,3609094",0,"360000,8529394,8630330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,154
"150528,2541594,1332045",-49.62323465789982,"150528,2541594,1332045",0,"360000,6077384,3185269",./data/images/DUTS_class/21/ILSVRC2012_test_00020807.jpg,0,242
"150528,1987786,2141097",-56.93599429911704,"150528,1987786,2141097",0,"320400,4230036,4556467",./data/images/DUTS_class/437/sun_aynnfuntzwpcpxqd.jpg,4,108
"150528,2689493,2378301",84.16266013481993,"150528,2689493,2378301",0,"360000,6430987,5686714",./data/images/DUTS_class/817/n04285008_5399.jpg,3,145
"150528,3056117,2360316",55.03327775733707,"150528,3056117,2360316",1,"321600,6528439,5042395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,43
"301056,3196603,2990985",-41.28139658000176,"301056,3196603,2990985",1,"720000,7645703,7154004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,154
"150528,2540601,720733",62.412825194134854,"150528,2540601,720733",0,"360000,6075084,1723559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,290
"150528,3285413,3604173",28.15665705678245,"150528,3285413,3604173",0,"360000,7855974,8618304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,267
"150528,3999966,3940381",-64.35217839464275,"150528,3999966,3940381",0,"408000,10840349,10678914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,15
"301056,3656249,2073490",-85.28088255187208,"301056,3656249,2073490",1,"880800,10697165,6066527",./data/images/DUTS_class/21/ILSVRC2012_test_00062609.jpg,0,242
"451584,2675567,2680657",59.0672577552098,"451584,2675567,2680657",1,"964800,5716149,5727028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,154
"301056,3489769,3480866",-11.416201418069846,"301056,3489769,3480866",1,"640800,7427002,7408131",./data/images/DUTS_class/817/n04285008_7822.jpg,3,145
