img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3363289,3319073",-83.59069701380199,"150528,3363289,3319073",0,"324000,7237131,7141805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,207
"150528,4214786,3299504",77.51619564399658,"150528,4214786,3299504",0,"362400,10149833,7946606",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,265
"150528,3666416,3535468",-46.18979761626439,"150528,3666416,3535468",0,"360000,8766973,8454090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,199
"150528,3164505,3835204",57.12154124221519,"150528,3164505,3835204",1,"351600,7391918,8958574",./data/images/DUTS_class/147/n02066245_14915.jpg,6,274
"150528,3014602,3059965",-16.67089658335631,"150528,3014602,3059965",1,"339600,6802829,6905140",./data/images/DUTS_class/817/n04285008_3491.jpg,3,9
"150528,3513794,2951023",-5.6124177452973925,"150528,3513794,2951023",0,"321600,7506729,6304274",./data/images/DUTS_class/951/ILSVRC2012_val_00035888.jpg,5,242
"150528,2612067,1603862",-43.27226271813172,"150528,2612067,1603862",0,"360000,6246468,3835876",./data/images/DUTS_class/934/n07697537_32663.jpg,1,279
"150528,3462297,1883196",-83.9822100903091,"150528,3462297,1883196",1,"360000,8279097,4503122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,93
"301056,4106353,3995896",41.33420649502364,"301056,4106353,3995896",1,"638400,8710701,8476427",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,207
"301056,2840724,2255684",-22.310832141742253,"301056,2840724,2255684",0,"720000,6793412,5394213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,199
"301056,5501196,6002710",22.381067477021674,"301056,5501196,6002710",1,"720000,13156675,14354956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,274
"301056,2796807,971814",-37.51930062587589,"301056,2796807,971814",1,"640800,5951141,2068726",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,242
"301056,3128370,2381140",81.68996194423445,"301056,3128370,2381140",1,"720000,7481173,5694211",./data/images/DUTS_class/817/n04285008_10223.jpg,3,9
"301056,2791575,2409651",78.90116742823956,"301056,2791575,2409651",0,"640800,5938476,5126273",./data/images/DUTS_class/934/n07697537_32497.jpg,1,279
"301056,4778528,2642066",-67.34281517351218,"301056,4778528,2642066",1,"640800,10169331,5622353",./data/images/DUTS_class/21/ILSVRC2013_test_00007315.jpg,0,265
"301056,4087769,4028190",49.176058219050596,"301056,4087769,4028190",1,"816000,11078349,10916914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,93
"451584,2363584,2446320",18.095242163152488,"451584,2363584,2446320",0,"1080000,5652440,5850327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,207
"451584,3878399,3850772",-65.1598005615148,"451584,3878399,3850772",1,"1080000,9274430,9208534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,199
"451584,2968915,3190775",35.34547326902275,"451584,2968915,3190775",0,"961200,6317318,6789540",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,274
"451584,3041249,1002615",-15.024852494371558,"451584,3041249,1002615",1,"1080000,7271871,2397493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,242
"451584,2716896,3482110",24.857840893608397,"451584,2716896,3482110",0,"1080000,6496271,8326098",./data/images/DUTS_class/21/ILSVRC2012_test_00021934.jpg,0,265
"451584,4452674,3746313",-41.3081178576381,"451584,4452674,3746313",1,"781200,7702778,6480660",./data/images/DUTS_class/934/n07697537_9001.jpg,1,279
"451584,3245915,3315640",-84.91447272239373,"451584,3245915,3315640",0,"1170000,8409099,8589764",./data/images/DUTS_class/817/n04285008_5838.jpg,3,9
"451584,3311749,2835731",-32.26070154284213,"451584,3311749,2835731",0,"961200,7047652,6034854",./data/images/DUTS_class/151/n02085620_3514.jpg,7,93
"602112,3752288,3411325",-63.577042129342296,"602112,3752288,3411325",1,"1440000,8971995,8156533",./data/images/DUTS_class/437/sun_amwnqpoecflqnumf.jpg,4,207
