img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2284181,1296516",57.662743576378034,"150528,2284181,1296516",1,"321600,4878677,2769061",./data/images/DUTS_class/934/n07697537_14246.jpg,1,229
"150528,2752995,2167951",-68.10703607092876,"150528,2752995,2167951",0,"360000,6583412,5184213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,163
"150528,4162481,4183415",-52.253140533973166,"150528,4162481,4183415",0,"320400,8857770,8902672",./data/images/DUTS_class/817/n04285008_6576.jpg,3,54
"150528,2438749,3110493",-19.51941662139646,"150528,2438749,3110493",0,"303600,4918855,6273634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,22
"150528,4654921,4351847",15.93845550840122,"150528,4654921,4351847",0,"370800,11466218,10719743",./data/images/DUTS_class/21/ILSVRC2012_test_00099816.jpg,0,93
"150528,3068834,2838922",-48.36260433743488,"150528,3068834,2838922",0,"360000,7337931,6788057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,125
"150528,2375346,1399164",-19.661639138222736,"150528,2375346,1399164",0,"360000,5680721,3346169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,46
"150528,3999966,3940381",-62.357585622814845,"150528,3999966,3940381",0,"408000,10840349,10678914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,171
"301056,3187154,2491354",85.82494840672446,"301056,3187154,2491354",0,"643200,6808439,5322395",./data/images/DUTS_class/934/n07697537_15116.jpg,1,229
"301056,3282002,2313950",-19.523730642828642,"301056,3282002,2313950",1,"640800,6984122,4923721",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,163
"301056,3507172,3539220",48.93279244470824,"301056,3507172,3539220",1,"720000,8386725,8463481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,22
"301056,2782047,2428623",5.45588919218801,"301056,2782047,2428623",1,"720000,6652841,5807268",./data/images/DUTS_class/817/n04285008_14073.jpg,3,54
"301056,3223941,2747930",-51.44248639836364,"301056,3223941,2747930",1,"640800,6860752,5847954",./data/images/DUTS_class/151/n02085620_3514.jpg,7,171
"301056,3957061,1918259",-71.86670981175637,"301056,3957061,1918259",0,"720000,9462339,4587168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,46
"301056,2692307,2370945",37.138704395046155,"301056,2692307,2370945",0,"686400,6138975,5405947",./data/images/DUTS_class/21/n01608432_6593.jpg,0,93
"301056,866714,1165316",-77.6214386265123,"301056,866714,1165316",0,"638400,1839061,2472124",./data/images/DUTS_class/437/sun_aylrpskjjozeogen.jpg,4,125
"451584,2879304,2497373",67.74184592606244,"451584,2879304,2497373",0,"961200,6125376,5313173",./data/images/DUTS_class/934/n07697537_32497.jpg,1,229
"451584,2675567,2680657",1.0071026259050342,"451584,2675567,2680657",0,"964800,5716149,5727028",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,163
"451584,2385183,3247604",-5.69718689706869,"451584,2385183,3247604",0,"961200,5076092,6911486",./data/images/DUTS_class/147/n02062744_2255.jpg,6,22
"451584,3115227,3057968",-0.04867722306842381,"451584,3115227,3057968",1,"1080000,7449798,7312773",./data/images/DUTS_class/817/n04285008_8079.jpg,3,54
