img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4473154,4583209",85.50813686590169,"150528,4473154,4583209",0,"360000,10695912,10959239",./data/images/DUTS_class/21/ILSVRC2012_test_00008230.jpg,0,1
"150528,1884833,1550240",-26.681627023109485,"150528,1884833,1550240",0,"360000,4506841,3707068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,211
"150528,2771055,2372836",36.80030957055227,"150528,2771055,2372836",1,"360000,6626870,5674938",./data/images/DUTS_class/934/n07697537_22242.jpg,1,237
"150528,2759929,2834716",85.90790161684828,"150528,2759929,2834716",0,"320400,5873286,6032433",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,63
"150528,3363289,3319073",28.703413378877443,"150528,3363289,3319073",0,"324000,7237131,7141805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,199
"150528,2623413,2538251",-82.01736527537584,"150528,2623413,2538251",1,"360000,6273734,6070198",./data/images/DUTS_class/817/n04285008_4134.jpg,3,261
"301056,3282002,2313950",27.935302960542842,"301056,3282002,2313950",1,"640800,6984122,4923721",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,211
"301056,4441772,3341262",-32.149957536961466,"301056,4441772,3341262",0,"720000,10621587,7990172",./data/images/DUTS_class/934/n07697537_13676.jpg,1,237
"150528,2540601,720733",12.917603539763222,"150528,2540601,720733",1,"360000,6075084,1723559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,162
"150528,3462297,1883196",-89.54726403463427,"150528,3462297,1883196",1,"360000,8279097,4503122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,154
"301056,4198009,2963230",88.68281926634535,"301056,4198009,2963230",1,"720000,10038775,7085887",./data/images/DUTS_class/21/ILSVRC2012_test_00050671.jpg,0,1
"301056,4205835,4237401",-69.07033563445104,"301056,4205835,4237401",0,"640800,8951506,9018664",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,63
"301056,2246562,2329318",-61.50125827775084,"301056,2246562,2329318",0,"720000,5372440,5570327",./data/images/DUTS_class/437/sun_aahiydfvmdrrpyru.jpg,4,199
"451584,2588473,1362201",-79.68899747657095,"451584,2588473,1362201",1,"1080000,6189565,3257449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,211
"451584,3520505,2837104",3.6480476937827997,"451584,3520505,2837104",0,"961200,7492274,6038493",./data/images/DUTS_class/934/n07697537_20303.jpg,1,237
"451584,3242613,3361007",49.28334624103792,"451584,3242613,3361007",1,"1152000,8269137,8571341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,63
"451584,3814385,2605505",-12.12934365377302,"451584,3814385,2605505",0,"1144800,9669348,6604765",./data/images/DUTS_class/21/ILSVRC2012_test_00036950.jpg,0,1
"301056,2435562,2337983",46.006307336004745,"301056,2435562,2337983",0,"720000,5823225,5590504",./data/images/DUTS_class/817/n04285008_749.jpg,3,261
"301056,4570577,2464365",-1.5970428058537465,"301056,4570577,2464365",1,"640800,9726133,5244615",./data/images/DUTS_class/951/n07749582_17042.jpg,5,162
"301056,2572498,1311042",-40.633626955062454,"301056,2572498,1311042",1,"662400,5661376,2885655",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,154
