img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4214786,3299504",-49.92063963782976,"150528,4214786,3299504",1,"362400,10149833,7946606",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,259
"150528,2325905,1985347",66.69928077948637,"150528,2325905,1985347",1,"360000,5561359,4746693",./data/images/DUTS_class/437/sun_ablfqiwfqomjarht.jpg,4,274
"150528,3219072,3114944",-87.43006991563401,"150528,3219072,3114944",1,"360000,7698081,7449194",./data/images/DUTS_class/817/n04285008_10711.jpg,3,200
"150528,3108884,2903256",-23.689798194270377,"150528,3108884,2903256",0,"360000,7435703,6944004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,57
"150528,2325054,3755862",-50.27276517209153,"150528,2325054,3755862",1,"320400,4946607,7991316",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,102
"150528,2374585,840927",34.942017800302075,"150528,2374585,840927",0,"429600,6777209,2400253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,142
"301056,5208209,4137575",20.4312313512211,"301056,5208209,4137575",0,"933600,16151840,12831443",./data/images/DUTS_class/21/ILSVRC2012_test_00008011.jpg,0,259
"150528,2703681,2321762",-61.524167648531844,"150528,2703681,2321762",1,"320400,5751576,4939373",./data/images/DUTS_class/934/n07697537_32497.jpg,1,43
"301056,2654927,2709758",51.06616827536943,"301056,2654927,2709758",1,"720000,6349836,6480949",./data/images/DUTS_class/817/n04285008_5400.jpg,3,200
"301056,3190619,3454945",44.090915754957706,"301056,3190619,3454945",1,"720000,7629243,8261658",./data/images/DUTS_class/437/sun_bjxznttjixzvrekx.jpg,4,274
"150528,3473608,3254168",-9.28936699028624,"150528,3473608,3254168",0,"480000,11076562,10377037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,33
"451584,4888548,5286678",85.18399566689922,"451584,4888548,5286678",0,"961200,10403784,11250948",./data/images/DUTS_class/21/ILSVRC2013_test_00000987.jpg,0,259
"301056,3019333,3807332",6.396380583948486,"301056,3019333,3807332",1,"720000,7219792,9104119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,102
"301056,2840724,2255684",39.837212092145705,"301056,2840724,2255684",1,"720000,6793412,5394213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,57
"301056,4050430,1466284",-76.50396229946558,"301056,4050430,1466284",1,"638400,8591440,3110718",./data/images/DUTS_class/951/n07749582_18533.jpg,5,142
"451584,3007376,1325830",25.94652799778861,"451584,3007376,1325830",1,"1080000,7191173,3171256",./data/images/DUTS_class/817/n04285008_3863.jpg,3,200
"301056,4081623,3776268",88.37092635595354,"301056,4081623,3776268",1,"720000,9759912,9029823",./data/images/DUTS_class/934/n07697537_4725.jpg,1,43
