img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4654921,4351847",-50.46028501692032,"150528,4654921,4351847",1,"370800,11466218,10719743",./data/images/DUTS_class/21/ILSVRC2012_test_00099816.jpg,0,252
"150528,3678150,2346611",-76.10303353085608,"150528,3678150,2346611",0,"360000,8795220,5611349",./data/images/DUTS_class/934/n07697537_35498.jpg,1,8
"150528,1948199,2148633",64.54748126505835,"150528,1948199,2148633",1,"240000,3105930,3425676",./data/images/DUTS_class/817/n04285008_4069.jpg,3,244
"150528,2540601,720733",-26.635500228491093,"150528,2540601,720733",1,"360000,6075084,1723559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,155
"301056,2872074,2542050",43.39298004780439,"301056,2872074,2542050",0,"777600,7419630,6566791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,252
"150528,2325054,3755862",87.75062128855436,"150528,2325054,3755862",1,"320400,4946607,7991316",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,153
"150528,3566868,3609094",87.56239023991537,"150528,3566868,3609094",1,"360000,8529394,8630330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,111
"150528,3972283,3874749",61.455392663884574,"150528,3972283,3874749",0,"360000,9499323,9266247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,30
"150528,3136135,2660109",61.174083533419925,"150528,3136135,2660109",1,"320400,6673852,5661054",./data/images/DUTS_class/151/n02085620_3514.jpg,7,49
"451584,3414034,3717211",27.125420310463014,"451584,3414034,3717211",1,"1000800,7564759,8236307",./data/images/DUTS_class/21/ILSVRC2013_test_00005368.jpg,0,252
"301056,4640989,3863652",-47.982174133121156,"301056,4640989,3863652",1,"950400,14652556,12198703",./data/images/DUTS_class/934/n07697537_7643.jpg,1,8
"301056,2621368,2798294",76.06406104274873,"301056,2621368,2798294",1,"720000,6268475,6691647",./data/images/DUTS_class/817/sun_bozkabojwlnripdl.jpg,3,244
"301056,1847523,1093086",44.28480968591804,"301056,1847523,1093086",0,"643200,3946640,2334897",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,155
"602112,3927108,3842417",26.56048664967539,"602112,3927108,3842417",1,"1536000,10016533,9800649",./data/images/DUTS_class/21/ILSVRC2012_test_00043552.jpg,0,252
"301056,3629251,3554725",-29.45253085856429,"301056,3629251,3554725",0,"643200,7753050,7593911",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,153
"451584,3068594,2786610",-60.952568014209426,"451584,3068594,2786610",1,"1080000,7337402,6663288",./data/images/DUTS_class/934/n07697537_1002.jpg,1,8
"301056,1972563,1637970",28.20650193236108,"301056,1972563,1637970",1,"720000,4716841,3917068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,111
"301056,2961746,3136080",28.70087173425625,"301056,2961746,3136080",1,"691200,6798704,7198957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,30
"451584,2198503,1788012",-56.1567268791708,"451584,2198503,1788012",1,"961200,4678870,3805492",./data/images/DUTS_class/817/n04285008_15065.jpg,3,244
"451584,3041249,1002615",38.67562756457013,"451584,3041249,1002615",1,"1080000,7271871,2397493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,155
"301056,3550103,1971007",82.42351116512201,"301056,3550103,1971007",0,"720000,8489097,4713122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,49
"602112,4540483,3834117",89.00503640902271,"602112,4540483,3834117",1,"1041600,7854678,6632560",./data/images/DUTS_class/934/n07697537_9001.jpg,1,8
"752640,3193231,3148132",-25.38836083937791,"752640,3193231,3148132",0,"1974000,8375500,8257196",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,252
"602112,3299851,3320868",51.85185300331872,"602112,3299851,3320868",1,"1281600,7022702,7067064",./data/images/DUTS_class/817/n04285008_3864.jpg,3,244
"451584,3585615,4944351",-85.69330752489144,"451584,3585615,4944351",0,"1080000,8574374,11823771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,153
"451584,4236619,3129357",-25.004284641495985,"451584,4236619,3129357",0,"1065600,9995235,7383022",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,111
"451584,2986053,3157654",22.78622268725907,"451584,2986053,3157654",1,"1080000,7140998,7550958",./data/images/DUTS_class/437/sun_atxxqdvxgcbqyvak.jpg,4,30
"752640,2635424,1647752",14.92404964282548,"752640,2635424,1647752",0,"1608000,5629077,3519461",./data/images/DUTS_class/934/n07697537_14246.jpg,1,8
"602112,3665717,2887833",-56.863777250458185,"602112,3665717,2887833",1,"1286400,7831213,6169490",./data/images/DUTS_class/951/n07749582_690.jpg,5,155
"903168,4653817,3738533",-40.0396988314001,"903168,4653817,3738533",0,"2174400,11206833,9003606",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,252
"451584,4266185,4116131",-83.5321146231595,"451584,4266185,4116131",0,"1368000,12923733,12469298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,49
"752640,5266497,5604975",-85.55246204154722,"752640,5266497,5604975",1,"1800000,12593512,13403289",./data/images/DUTS_class/817/n04285008_11055.jpg,3,244
"602112,3457616,2489561",55.8017659142011,"602112,3457616,2489561",1,"1281600,7357922,5297521",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,111
"602112,2855199,3526948",26.86551689979629,"602112,2855199,3526948",0,"1214400,5758855,7113634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,153
"903168,2301879,1849540",69.3873873840518,"903168,2301879,1849540",0,"2160000,5504542,4422690",./data/images/DUTS_class/934/n07697537_7092.jpg,1,8
"602112,2282165,2735069",59.86668932499639,"602112,2282165,2735069",0,"1536000,5819149,6974422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,30
"752640,3500780,2238684",-37.21897640023778,"752640,3500780,2238684",0,"2094000,9741177,6228892",./data/images/DUTS_class/951/n07749582_5059.jpg,5,155
