img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3136135,2660109",55.312575717996566,"150528,3136135,2660109",0,"320400,6673852,5661054",./data/images/DUTS_class/151/n02085620_3514.jpg,7,282
"150528,2209567,3071999",56.8078538163934,"150528,2209567,3071999",1,"320400,4702292,6537686",./data/images/DUTS_class/147/n02062744_2255.jpg,6,217
"150528,4214786,3299504",63.3641934540444,"150528,4214786,3299504",0,"362400,10149833,7946606",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,51
"150528,3972283,3874749",-12.702405291635586,"150528,3972283,3874749",1,"360000,9499323,9266247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,204
"150528,4193948,4386652",-34.13759518767388,"150528,4193948,4386652",1,"360000,10029739,10490381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,164
"150528,3678150,2346611",-56.14639078475236,"150528,3678150,2346611",0,"360000,8795220,5611349",./data/images/DUTS_class/934/n07697537_35498.jpg,1,149
"150528,1544547,1500165",18.423265876487857,"150528,1544547,1500165",0,"340800,3496307,3395491",./data/images/DUTS_class/817/n04285008_7904.jpg,3,146
"150528,3149543,1887442",-14.881006452110329,"150528,3149543,1887442",0,"418800,8763977,5251692",./data/images/DUTS_class/951/n07749582_5059.jpg,5,8
"301056,4090677,4174709",12.397734687055634,"301056,4090677,4174709",1,"720000,9781606,9982608",./data/images/DUTS_class/21/sun_azpdgqebfmxrctfd.jpg,0,51
"301056,2577580,3249324",45.63340559791446,"301056,2577580,3249324",1,"607200,5198855,6553634",./data/images/DUTS_class/147/n02066245_22940.jpg,6,217
"301056,2500676,1274396",-47.15706585400506,"301056,2500676,1274396",1,"720000,5979565,3047449",./data/images/DUTS_class/575/n03445924_9266.jpg,2,164
"301056,4173794,4023753",52.75247459002542,"301056,4173794,4023753",0,"912000,12643733,12189298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,282
"301056,3190619,3454945",-89.00396330117519,"301056,3190619,3454945",1,"720000,7629243,8261658",./data/images/DUTS_class/437/sun_bjxznttjixzvrekx.jpg,4,204
"451584,2716896,3482110",70.71838558832974,"451584,2716896,3482110",0,"1080000,6496271,8326098",./data/images/DUTS_class/21/ILSVRC2012_test_00021934.jpg,0,51
"451584,2202968,1900620",77.6198374512484,"451584,2202968,1900620",0,"1080000,5268046,4544803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,282
"451584,3242613,3361007",-12.93203726460277,"451584,3242613,3361007",0,"1152000,8269137,8571341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,217
"451584,3841964,3711000",-65.00239382852429,"451584,3841964,3711000",0,"1080000,9186973,8874090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,164
"451584,4194162,4083708",-38.09910954970029,"451584,4194162,4083708",0,"957600,8896901,8662627",./data/images/DUTS_class/437/sun_agixkwgtzwjasnie.jpg,4,204
"301056,4134766,3432708",70.02903082709561,"301056,4134766,3432708",1,"720000,9887664,8209616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,149
"301056,4250286,4271219",-18.547942873132268,"301056,4250286,4271219",1,"640800,9044670,9089572",./data/images/DUTS_class/817/n04285008_6576.jpg,3,146
"301056,2472710,939044",-56.542645458324536,"301056,2472710,939044",1,"859200,7057209,2680253",./data/images/DUTS_class/951/ILSVRC2012_test_00068817.jpg,5,8
"602112,2718744,2324354",67.14572610420075,"602112,2718744,2324354",1,"1440000,6500701,5557297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,282
"602112,3876882,3708208",37.03692486026814,"602112,3876882,3708208",1,"1536000,9887619,9457474",./data/images/DUTS_class/21/ILSVRC2012_test_00005715.jpg,0,51
"602112,3673421,5032151",-35.37395278880244,"602112,3673421,5032151",1,"1440000,8784374,12033771",./data/images/DUTS_class/147/ILSVRC2012_test_00057757.jpg,6,217
"602112,2857333,3326391",-3.703623106801473,"602112,2857333,3326391",0,"1449600,6880045,8009380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,204
"602112,3372215,3166601",-80.94152828071216,"602112,3372215,3166601",1,"1440000,8065703,7574004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,164
"752640,4351192,4291612",-60.761058537381366,"752640,4351192,4291612",0,"2040000,11792349,11630914",./data/images/DUTS_class/151/ILSVRC2012_test_00082351.jpg,7,282
"451584,2884618,1059622",69.77749809707501,"451584,2884618,1059622",1,"961200,6138041,2255626",./data/images/DUTS_class/951/ILSVRC2014_train_00033659.jpg,5,8
"451584,2399966,2593342",-13.778922430666428,"451584,2399966,2593342",1,"954000,5068673,5477018",./data/images/DUTS_class/817/n04285008_3007.jpg,3,146
"451584,2403792,2538304",1.536538496667788,"451584,2403792,2538304",0,"1080000,5747713,6069448",./data/images/DUTS_class/934/n07697537_19371.jpg,1,149
"752640,4399479,4826669",83.65719289798031,"752640,4399479,4826669",0,"1938000,11329884,12429602",./data/images/DUTS_class/21/ILSVRC2013_test_00002105.jpg,0,51
"752640,3537002,3307096",28.57858907993257,"752640,3537002,3307096",1,"1800000,8457931,7908057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,204
"752640,3892768,3818227",-48.231461336247456,"752640,3892768,3818227",1,"1608000,8315850,8156711",./data/images/DUTS_class/147/ILSVRC2012_val_00037913.jpg,6,217
"752640,3104156,2519119",40.10298907383845,"752640,3104156,2519119",1,"1800000,7423412,6024213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,164
"903168,3901336,2322229",-6.765774010152072,"903168,3901336,2322229",1,"2160000,9329097,5553122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,282
"602112,2804025,984177",21.768763139869264,"602112,2804025,984177",0,"1440000,6705084,2353559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,8
"903168,3281030,3235932",43.480691983009926,"903168,3281030,3235932",0,"2368800,8605800,8487496",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,51
"602112,2059374,2155012",22.738618079476094,"602112,2059374,2155012",0,"1315200,4498012,4707119",./data/images/DUTS_class/817/n04285008_9654.jpg,3,146
"903168,4013551,3969380",-41.4199153346831,"903168,4013551,3969380",1,"1944000,8637131,8541805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,204
"903168,3730020,3723836",-65.70786959397971,"903168,3730020,3723836",1,"1922400,7937064,7923839",./data/images/DUTS_class/147/ILSVRC2012_test_00006733.jpg,6,217
"602112,4617313,3516791",-51.9405753301755,"602112,4617313,3516791",0,"1440000,11041587,8410172",./data/images/DUTS_class/934/n07697537_13676.jpg,1,149
"1053696,3011518,1750093",-28.590908343811623,"1053696,3011518,1750093",0,"2318400,6627376,3851655",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,282
"903168,4141810,4114190",84.42823098719218,"903168,4141810,4114190",1,"2160000,9904430,9838534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,164
"752640,3520638,1593963",-76.41917161355569,"752640,3520638,1593963",0,"1800000,8418695,3811743",./data/images/DUTS_class/951/ILSVRC2014_train_00038414.jpg,5,8
"1053696,3397435,3015733",-21.00229701285734,"1053696,3397435,3015733",0,"2696400,8696015,7719296",./data/images/DUTS_class/21/ILSVRC2012_test_00041311.jpg,0,51
"1053696,3577535,3859153",21.83601726877166,"1053696,3577535,3859153",0,"2520000,8554887,9228276",./data/images/DUTS_class/437/sun_bggvngfcgbsbyuie.jpg,4,204
