img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2317962,873191",-70.74158955255555,"150528,2317962,873191",1,"360000,5543016,2088485",./data/images/DUTS_class/934/n07697537_14218.jpg,1,72
"150528,2325905,1985347",60.81008019294276,"150528,2325905,1985347",0,"360000,5561359,4746693",./data/images/DUTS_class/437/sun_ablfqiwfqomjarht.jpg,4,29
"150528,3666416,3535468",86.89540795512907,"150528,3666416,3535468",1,"360000,8766973,8454090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,195
"150528,1425070,1705098",-3.8492958228317207,"150528,1425070,1705098",0,"297600,2819062,3373692",./data/images/DUTS_class/817/n04285008_2829.jpg,3,196
"150528,2553713,1393680",-0.4052368103970707,"150528,2553713,1393680",1,"360000,6106368,3332610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,209
"150528,2931488,3719525",69.52578347678258,"150528,2931488,3719525",1,"360000,7009792,8894119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,261
"150528,4081364,3931315",-20.749566228565953,"150528,4081364,3931315",0,"456000,12363733,11909298",./data/images/DUTS_class/151/ILSVRC2012_test_00069583.jpg,7,34
"150528,3230758,3845637",-11.729876314482595,"150528,3230758,3845637",1,"320400,6874889,8183297",./data/images/DUTS_class/21/ILSVRC2013_test_00005580.jpg,0,254
"301056,4134766,3432708",70.84730736214783,"301056,4134766,3432708",1,"720000,9887664,8209616",./data/images/DUTS_class/934/n07697537_14033.jpg,1,72
"301056,2106551,2559455",-62.21776633617085,"301056,2106551,2559455",1,"768000,5371149,6526422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,29
"301056,3654591,3696825",68.46004211451526,"301056,3654591,3696825",0,"720000,8739394,8840330",./data/images/DUTS_class/575/ILSVRC2012_test_00063360.jpg,2,195
"301056,2543053,2148659",10.506099414409846,"301056,2543053,2148659",1,"720000,6080701,5137297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,34
"301056,3252323,3923016",-13.026776291711654,"301056,3252323,3923016",0,"703200,7597018,9163674",./data/images/DUTS_class/147/n02066245_14915.jpg,6,261
"301056,3069797,2811384",-72.5640337843591,"301056,3069797,2811384",1,"720000,7340968,6723351",./data/images/DUTS_class/817/n04285008_5189.jpg,3,196
"301056,3726505,2517615",54.31555548547763,"301056,3726505,2517615",0,"763200,9446748,6382165",./data/images/DUTS_class/21/ILSVRC2012_test_00036950.jpg,0,254
"301056,3237342,1975251",-50.115507487507934,"301056,3237342,1975251",1,"837600,9008277,5495992",./data/images/DUTS_class/951/n07749582_5059.jpg,5,209
"451584,1490775,1744695",-41.197746453454776,"451584,1490775,1744695",0,"964800,3184503,3727043",./data/images/DUTS_class/934/n07697537_22051.jpg,1,72
"451584,3623376,3579202",-14.142684390290187,"451584,3623376,3579202",0,"972000,7797131,7701805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,29
"451584,4236619,3129357",13.676293376456258,"451584,4236619,3129357",0,"1065600,9995235,7383022",./data/images/DUTS_class/575/ILSVRC2012_test_00042637.jpg,2,195
"451584,3242732,3010404",13.077283855548586,"451584,3242732,3010404",1,"986400,7081576,6574030",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,34
"451584,2385183,3247604",44.73514574505768,"451584,2385183,3247604",1,"961200,5076092,6911486",./data/images/DUTS_class/147/n02062744_2255.jpg,6,261
"451584,2393444,1378761",-33.13829771767294,"451584,2393444,1378761",1,"957600,5075112,2922698",./data/images/DUTS_class/817/n04285008_8974.jpg,3,196
"602112,3651993,2968592",67.34538452862361,"602112,3651993,2968592",0,"1281600,7772274,6318493",./data/images/DUTS_class/934/n07697537_20303.jpg,1,72
"451584,2716215,896355",-16.940133985283197,"451584,2716215,896355",0,"1080000,6495084,2143559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,209
"451584,3669126,2511008",43.27182199202594,"451584,3669126,2511008",1,"1303200,10586818,7245251",./data/images/DUTS_class/21/ILSVRC2012_test_00050408.jpg,0,254
"602112,2857333,3326391",53.05780696205977,"602112,2857333,3326391",0,"1449600,6880045,8009380",./data/images/DUTS_class/437/sun_azkldzgleoexgums.jpg,4,29
"752640,2795088,1449025",77.49510335125984,"752640,2795088,1449025",0,"1800000,6684410,3465839",./data/images/DUTS_class/934/n07697537_5294.jpg,1,72
"602112,4123074,3978448",43.96599595652333,"602112,4123074,3978448",0,"1579200,10813144,10433329",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,34
"602112,3016343,2431313",24.219712212888,"602112,3016343,2431313",0,"1440000,7213412,5814213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,195
