img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2718865,2430321",3.265263340489668,"150528,2718865,2430321",1,"321600,5808519,5192416",./data/images/DUTS_class/934/n07697537_25476.jpg,1,74
"150528,1352581,1306750",-15.109215327157829,"150528,1352581,1306750",1,"321600,2888421,2790772",./data/images/DUTS_class/817/n04037443_14386.jpg,3,154
"150528,3962622,1378471",15.835642341435731,"150528,3962622,1378471",1,"319200,8405240,2924518",./data/images/DUTS_class/951/n07749582_18533.jpg,5,261
"150528,2569420,2248051",-85.3892171042507,"150528,2569420,2248051",1,"343200,5858975,5125947",./data/images/DUTS_class/21/n01608432_6593.jpg,0,68
"150528,3867348,3438775",-57.248830353395775,"150528,3867348,3438775",0,"360000,9249478,8224819",./data/images/DUTS_class/575/n03445924_3327.jpg,2,175
"150528,3068834,2838922",84.38506248035155,"150528,3068834,2838922",0,"360000,7337931,6788057",./data/images/DUTS_class/437/sun_adubffsczbfugcvx.jpg,4,37
"150528,3462297,1883196",-14.703958957697509,"150528,3462297,1883196",0,"360000,8279097,4503122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,233
"150528,3066998,3185385",-19.126808350546924,"150528,3066998,3185385",1,"384000,7821137,8123341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,103
"301056,2394602,1962757",-37.931872843827094,"301056,2394602,1962757",0,"720000,5725661,4692762",./data/images/DUTS_class/934/n07697537_5561.jpg,1,74
"301056,2463153,1486962",0.8060366246822355,"301056,2463153,1486962",1,"720000,5890721,3556169",./data/images/DUTS_class/951/ILSVRC2012_test_00066396.jpg,5,261
"301056,3027426,2970166",67.32220845482189,"301056,3027426,2970166",1,"720000,7239798,7102773",./data/images/DUTS_class/817/n04285008_8079.jpg,3,154
"301056,3223941,2747930",-27.603681152197947,"301056,3223941,2747930",0,"640800,6860752,5847954",./data/images/DUTS_class/151/n02085620_3514.jpg,7,233
"301056,3754147,3623194",64.72936458825495,"301056,3754147,3623194",1,"720000,8976973,8664090",./data/images/DUTS_class/575/n03445924_5295.jpg,2,175
"301056,1215755,1538533",-74.8025756027986,"301056,1215755,1538533",0,"720000,2907014,3678952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,37
"301056,3619215,4794255",25.846687956681762,"301056,3619215,4794255",1,"960000,11540336,15287298",./data/images/DUTS_class/21/n01503061_8461.jpg,0,68
"301056,3019333,3807332",-4.9273241670615855,"301056,3019333,3807332",1,"720000,7219792,9104119",./data/images/DUTS_class/147/n02066245_12249.jpg,6,103
"451584,3188178,2862137",-29.278144878152997,"451584,3188178,2862137",1,"792000,5591258,5019536",./data/images/DUTS_class/934/n07697537_15856.jpg,1,74
"451584,3261063,2623480",30.00574837669272,"451584,3261063,2623480",0,"842400,6082520,4893357",./data/images/DUTS_class/817/n04285008_1112.jpg,3,154
"451584,4044870,2006074",-82.90143390495217,"451584,4044870,2006074",1,"1080000,9672339,4797168",./data/images/DUTS_class/951/ILSVRC2012_val_00039834.jpg,5,261
"451584,4035188,3890556",54.5984452245379,"451584,4035188,3890556",1,"1184400,10582844,10203029",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,233
"451584,4866422,2729953",62.493990513049276,"451584,4866422,2729953",0,"961200,10356231,5809253",./data/images/DUTS_class/21/ILSVRC2013_test_00007315.jpg,0,68
