img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,4214786,3299504",-20.318722065902268,"150528,4214786,3299504",1,"362400,10149833,7946606",./data/images/DUTS_class/21/ILSVRC2012_test_00002131.jpg,0,94
"150528,3363289,3319073",63.79357905730092,"150528,3363289,3319073",0,"324000,7237131,7141805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,16
"150528,3993741,3688387",-34.87651635556363,"150528,3993741,3688387",1,"360000,9549912,8819823",./data/images/DUTS_class/934/n07697537_4725.jpg,1,285
"150528,2619165,1463823",-30.276101120016147,"150528,2619165,1463823",0,"360000,6262920,3500576",./data/images/DUTS_class/951/ILSVRC2012_test_00041158.jpg,5,102
"150528,2455242,2060844",12.412676809887087,"150528,2455242,2060844",0,"360000,5870701,4927297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,203
"150528,3390094,3422157",60.56235895871748,"150528,3390094,3422157",1,"360000,8106725,8183481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,190
"301056,2929794,2884711",-68.73072558209351,"301056,2929794,2884711",0,"789600,7684600,7566296",./data/images/DUTS_class/21/ILSVRC2012_test_00044156.jpg,0,94
"150528,2256637,2058093",-62.19405767694501,"150528,2256637,2058093",1,"315600,4731938,4315456",./data/images/DUTS_class/817/n04285008_3414.jpg,3,204
"150528,4193948,4386652",70.24902952716478,"150528,4193948,4386652",0,"360000,10029739,10490381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,191
"301056,3692838,2980454",-14.883778529661484,"301056,3692838,2980454",0,"664800,8153595,6580644",./data/images/DUTS_class/437/sun_ajebiurepzdzjwvw.jpg,4,16
"451584,2980601,2650532",0.7812873691232767,"451584,2980601,2650532",1,"1166400,7699630,6846791",./data/images/DUTS_class/21/ILSVRC2012_test_00006511.jpg,0,94
"301056,1834003,1520934",-16.599239184198794,"301056,1834003,1520934",0,"720000,4384973,3636515",./data/images/DUTS_class/934/n07697537_32913.jpg,1,285
"301056,2860244,1504092",71.13807503491593,"301056,2860244,1504092",0,"720000,6839907,3596806",./data/images/DUTS_class/951/ILSVRC2012_test_00007922.jpg,5,102
"301056,2297377,3159804",35.70293158858645,"301056,2297377,3159804",0,"640800,4889192,6724586",./data/images/DUTS_class/147/n02062744_2255.jpg,6,190
"301056,3561413,3341978",-3.8633318287105993,"301056,3561413,3341978",1,"960000,11356562,10657037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,203
"301056,2255057,1586471",34.07296807035007,"301056,2255057,1586471",1,"720000,5392635,3793894",./data/images/DUTS_class/817/ILSVRC2012_test_00051286.jpg,3,204
