img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,3108884,2903256",68.24685700622587,"150528,3108884,2903256",0,"360000,7435703,6944004",./data/images/DUTS_class/575/ILSVRC2012_test_00038354.jpg,2,255
"150528,1759713,1005272",-62.97109566896078,"150528,1759713,1005272",1,"321600,3759040,2147297",./data/images/DUTS_class/951/ILSVRC2012_val_00030225.jpg,5,77
"150528,3473608,3254168",65.22342194015657,"150528,3473608,3254168",0,"480000,11076562,10377037",./data/images/DUTS_class/151/ILSVRC2012_test_00070582.jpg,7,190
"150528,3390094,3422157",60.68013805730101,"150528,3390094,3422157",0,"360000,8106725,8183481",./data/images/DUTS_class/147/n02066245_2828.jpg,6,218
"150528,1127953,1450728",-85.00158859888124,"150528,1127953,1450728",1,"360000,2697014,3468952",./data/images/DUTS_class/437/sun_ahkedzcpojysdycn.jpg,4,258
"150528,3167422,1561888",66.99279137118921,"150528,3167422,1561888",0,"360000,7573924,3734080",./data/images/DUTS_class/21/sun_bwokfcwpbtmefhrt.jpg,0,75
"150528,2306719,1874857",39.556650415053184,"150528,2306719,1874857",1,"360000,5515661,4482762",./data/images/DUTS_class/934/n07697537_5561.jpg,1,45
"150528,2154468,2282221",62.702061803641435,"150528,2154468,2282221",1,"405600,5806054,6150125",./data/images/DUTS_class/817/n04285008_8216.jpg,3,44
"301056,3790589,3762964",76.2277368827318,"301056,3790589,3762964",0,"720000,9064430,8998534",./data/images/DUTS_class/575/n03445924_16351.jpg,2,255
"301056,2085957,1783612",73.8287472412047,"301056,2085957,1783612",0,"720000,4988046,4264803",./data/images/DUTS_class/151/ILSVRC2012_test_00022362.jpg,7,190
"301056,2628409,808544",-48.206685683569575,"301056,2628409,808544",1,"720000,6285084,1933559",./data/images/DUTS_class/951/ILSVRC2012_test_00043095.jpg,5,77
"301056,5501196,6002710",16.289440575144965,"301056,5501196,6002710",0,"720000,13156675,14354956",./data/images/DUTS_class/147/ILSVRC2012_test_00011099.jpg,6,218
"301056,3519405,3709361",56.07946547669198,"301056,3519405,3709361",0,"720000,8415174,8869346",./data/images/DUTS_class/437/sun_ajwwhjmlftjyalxs.jpg,4,258
"451584,3637912,2058805",14.822294232533054,"451584,3637912,2058805",1,"1080000,8699097,4923122",./data/images/DUTS_class/151/ILSVRC2012_test_00044209.jpg,7,190
"301056,4024052,3978086",-89.69715851493143,"301056,4024052,3978086",0,"640800,8562846,8464995",./data/images/DUTS_class/817/n04285008_2460.jpg,3,44
"301056,2958940,2365022",36.133137318742925,"301056,2958940,2365022",1,"720000,7075391,5655479",./data/images/DUTS_class/934/n07697537_20972.jpg,1,45
"301056,3578233,3651162",-15.722691948837767,"301056,3578233,3651162",0,"883200,10495763,10709775",./data/images/DUTS_class/21/ILSVRC2012_test_00068739.jpg,0,75
"451584,4369503,4562186",39.27271215905574,"451584,4369503,4562186",0,"1080000,10449739,10910381",./data/images/DUTS_class/575/n03445924_13316.jpg,2,255
"602112,4123074,3978448",39.14088550452368,"602112,4123074,3978448",1,"1579200,10813144,10433329",./data/images/DUTS_class/151/ILSVRC2012_test_00000661.jpg,7,190
"451584,3469688,2592333",-52.504041751184424,"451584,3469688,2592333",1,"1029600,7913047,5912160",./data/images/DUTS_class/951/ILSVRC2012_test_00051117.jpg,5,77
"451584,3242613,3361007",33.33206335722255,"451584,3242613,3361007",1,"1152000,8269137,8571341",./data/images/DUTS_class/147/ILSVRC2012_test_00030633.jpg,6,218
"451584,3083641,3257970",59.858313921925536,"451584,3083641,3257970",0,"1036800,7078704,7478957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,258
"451584,3828889,3817825",78.9955503603652,"451584,3828889,3817825",0,"1080000,9156595,9129767",./data/images/DUTS_class/817/sun_bhqfcatelqfnwpqv.jpg,3,44
"451584,3068594,2786610",17.51740401362575,"451584,3068594,2786610",1,"1080000,7337402,6663288",./data/images/DUTS_class/934/n07697537_1002.jpg,1,45
"451584,2959921,2578217",-4.432591074734218,"451584,2959921,2578217",0,"1155600,7576015,6599296",./data/images/DUTS_class/21/ILSVRC2012_test_00041311.jpg,0,75
"752640,3418354,3186007",29.53230132216359,"752640,3418354,3186007",0,"1644000,7465176,6957630",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,190
"602112,2148190,1813597",-12.31134214058126,"602112,2148190,1813597",1,"1440000,5136841,4337068",./data/images/DUTS_class/575/ILSVRC2012_test_00062402.jpg,2,255
"602112,2081382,2076151",73.66407487717002,"602112,2081382,2076151",1,"1440000,4977400,4964771",./data/images/DUTS_class/817/n04285008_2481.jpg,3,44
"602112,4381455,4413026",-13.921617403432547,"602112,4381455,4413026",0,"1281600,9325306,9392464",./data/images/DUTS_class/147/ILSVRC2012_test_00003017.jpg,6,218
"602112,2817137,1657112",-42.521077647037,"602112,2817137,1657112",1,"1440000,6736368,3962610",./data/images/DUTS_class/951/n07749582_20067.jpg,5,77
"602112,2282165,2735069",-46.33734681254393,"602112,2282165,2735069",0,"1536000,5819149,6974422",./data/images/DUTS_class/437/sun_armpcnxnhbxckmoh.jpg,4,258
"903168,3883404,3738344",-19.33906571776231,"903168,3883404,3738344",1,"2160000,9287057,8940227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,190
"602112,2995452,3128490",-34.2647792916254,"602112,2995452,3128490",0,"950400,4729889,4939993",./data/images/DUTS_class/21/sun_btqgtvvifrthpsyl.jpg,0,75
"602112,3222202,1637175",-41.62374734706435,"602112,3222202,1637175",0,"1440000,7704874,3914397",./data/images/DUTS_class/934/n07697537_18866.jpg,1,45
"752640,2851185,2856257",-16.526599018627135,"752640,2851185,2856257",0,"1608000,6091349,6102228",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,255
"752640,3570344,3466228",-18.17926177002565,"752640,3570344,3466228",1,"1800000,8538081,8289194",./data/images/DUTS_class/817/n04285008_10711.jpg,3,44
"752640,3144597,3366469",54.80204436489629,"752640,3144597,3366469",0,"1602000,6691118,7163340",./data/images/DUTS_class/147/ILSVRC2012_test_00053990.jpg,6,218
"752640,3739246,2592967",56.46380817396863,"752640,3739246,2592967",0,"1596000,7931034,5499645",./data/images/DUTS_class/437/sun_aofommnoxgypyfcl.jpg,4,258
"752640,3216862,1178228",-32.57246002110812,"752640,3216862,1178228",1,"1800000,7691871,2817493",./data/images/DUTS_class/951/n07749582_15763.jpg,5,77
"1053696,2982098,2587689",-81.4548689488167,"1053696,2982098,2587689",0,"2520000,7130701,6187297",./data/images/DUTS_class/151/ILSVRC2012_test_00069103.jpg,7,190
"752640,4628299,3921911",-12.533930941924439,"752640,4628299,3921911",0,"1302000,8006578,6784460",./data/images/DUTS_class/934/n07697537_9001.jpg,1,45
"903168,3836737,3857989",-64.87791874622695,"903168,3836737,3857989",1,"1857600,7890099,7933727",./data/images/DUTS_class/817/n04285008_3005.jpg,3,44
"752640,3589568,3892751",9.33864712202437,"752640,3589568,3892751",0,"1668000,7953959,8625507",./data/images/DUTS_class/21/ILSVRC2013_test_00005368.jpg,0,75
"903168,3191968,2606922",-76.04442135968965,"903168,3191968,2606922",0,"2160000,7633412,6234213",./data/images/DUTS_class/575/ILSVRC2013_test_00000934.jpg,2,255
"1204224,3099330,1837895",-19.459918120119372,"1204224,3099330,1837895",0,"2649600,6820576,4044855",./data/images/DUTS_class/151/ILSVRC2013_test_00006296.jpg,7,190
"903168,2764111,4194892",-32.93111729053264,"903168,2764111,4194892",0,"1922400,5881107,8925816",./data/images/DUTS_class/147/ILSVRC2012_test_00029090.jpg,6,218
"903168,4557528,4459990",5.878436671619909,"903168,4557528,4459990",1,"2160000,10899323,10666247",./data/images/DUTS_class/437/sun_afzibpmwtqaraock.jpg,4,258
"903168,4000490,1669303",-43.840162834139264,"903168,4000490,1669303",0,"2160000,9567054,3992723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,77
"1053696,3329385,3546371",-10.471704819792222,"1053696,3329385,3546371",0,"2251200,7112246,7576091",./data/images/DUTS_class/817/n04285008_5440.jpg,3,44
"903168,4045115,3445025",-59.61080639273076,"903168,4045115,3445025",0,"2160000,9672656,8237743",./data/images/DUTS_class/934/n07697537_16460.jpg,1,45
