img_3,angle,img_2,flip,img_1,img_path,item,other_item
"150528,2443845,1097768",-67.27498238231735,"150528,2443845,1097768",0,"360000,5844410,2625839",./data/images/DUTS_class/934/n07697537_5294.jpg,1,197
"150528,2446179,1687993",-53.565717878037255,"150528,2446179,1687993",1,"288000,4680331,3228941",./data/images/DUTS_class/817/n04285008_1114.jpg,3,52
"150528,4482770,2376555",-66.58823950390489,"150528,4482770,2376555",0,"320400,9539233,5057715",./data/images/DUTS_class/951/n07749582_17042.jpg,5,147
"150528,2500033,2505127",48.21262655342022,"150528,2500033,2505127",0,"321600,5340949,5351828",./data/images/DUTS_class/575/ILSVRC2012_test_00055689.jpg,2,108
"150528,3285413,3604173",-69.65236017243045,"150528,3285413,3604173",0,"360000,7855974,8618304",./data/images/DUTS_class/147/n02066245_2216.jpg,6,48
"150528,2839842,3014174",-1.3391263209566944,"150528,2839842,3014174",0,"345600,6518704,6918957",./data/images/DUTS_class/437/sun_aklnynhngbqvasvy.jpg,4,117
"301056,3721441,2781704",-38.91775302457282,"301056,3721441,2781704",1,"720000,8898339,6651358",./data/images/DUTS_class/934/n07697537_31178.jpg,1,197
"150528,2569420,2248051",79.752802691195,"150528,2569420,2248051",0,"343200,5858975,5125947",./data/images/DUTS_class/21/n01608432_6593.jpg,0,121
"150528,3067116,2834785",-88.83522175267768,"150528,3067116,2834785",1,"328800,6697976,6190430",./data/images/DUTS_class/151/ILSVRC2012_test_00068219.jpg,7,112
"451584,2403792,2538304",-1.3989426468447306,"451584,2403792,2538304",1,"1080000,5747713,6069448",./data/images/DUTS_class/934/n07697537_19371.jpg,1,197
"301056,2068148,1088062",18.561948797485314,"301056,2068148,1088062",1,"720000,4945115,2601232",./data/images/DUTS_class/817/n04285008_3729.jpg,3,52
"301056,3231632,3572739",9.996100695502733,"301056,3231632,3572739",0,"712800,7649871,8457471",./data/images/DUTS_class/147/ILSVRC2012_test_00069846.jpg,6,48
"301056,3493311,3449108",88.56226137077692,"301056,3493311,3449108",0,"648000,7517131,7421805",./data/images/DUTS_class/437/sun_afrzbitmwnzbxsxh.jpg,4,117
"301056,3282002,2313950",-37.80867863898661,"301056,3282002,2313950",0,"640800,6984122,4923721",./data/images/DUTS_class/575/ILSVRC2014_train_00030434.jpg,2,108
"301056,3532313,1201121",49.227006037206344,"301056,3532313,1201121",1,"720000,8447054,2872723",./data/images/DUTS_class/951/ILSVRC2012_test_00056698.jpg,5,147
"301056,3581265,2423145",50.87862248465575,"301056,3581265,2423145",0,"868800,10333418,6991851",./data/images/DUTS_class/21/ILSVRC2012_test_00050408.jpg,0,121
"602112,3417074,3029397",-85.83360231536602,"602112,3417074,3029397",1,"1440000,8170795,7244055",./data/images/DUTS_class/934/n07697537_4564.jpg,1,197
"301056,3532168,3387105",-31.65589008472105,"301056,3532168,3387105",1,"720000,8447057,8100227",./data/images/DUTS_class/151/ILSVRC2012_test_00057159.jpg,7,112
"752640,2635424,1647752",87.32473708650316,"752640,2635424,1647752",1,"1608000,5629077,3519461",./data/images/DUTS_class/934/n07697537_14246.jpg,1,197
"451584,2935550,3010307",-30.553677861940894,"451584,2935550,3010307",0,"961200,6247086,6406233",./data/images/DUTS_class/147/ILSVRC2014_train_00006847.jpg,6,48
"451584,2589236,1291319",80.25376207573484,"451584,2589236,1291319",0,"961200,5511169,2748821",./data/images/DUTS_class/817/n04285008_3447.jpg,3,52
